	date	exp	groaned	location	post	reputation	since	thanked	thread	user	user_posts
5256	14.09.2007, 00:01	Newbie 1st class	Thanked 2 Times in 1 Post	Location: Vevey	" 
			
			thanks to all of you who posted, gonna look into alot of those to see which is best. really greatfull for your replies. i found that O2 have an international call bolton for the pay as you go, where calls from UK mobile to Swiss mobile is around 25p/min which i thought is pretty good. and 7p/min to a landline.
		"	no particular reputation at present	Join Date: Jan 2007	Groaned at 0 Times in 0 Posts	Swiss mobile to uk mobile	jpmfan	Posts: 27
5257	14.09.2007, 17:55	Newbie 1st class	Thanked 1 Time in 1 Post	Location: Winterthur	" 
			
			You had best tell us what sort of TV it is, and how old it is.   
Does it have a setup menu where you can select the country, and is Switzerland on that menu?   
I would certainly try plugging it into the wall aerial socket and seeing if you can tune into anything.
		"	no particular reputation at present	Join Date: Jun 2007	Groaned at 0 Times in 0 Posts	Am i already paying for Cable TV	Bugot	Posts: 22
5258	14.09.2007, 17:28	Senior Member	Thanked 81 Times in 43 Posts	Location: UK (ex CH)	"    Glad to hear that    
Have you informed them of your change of address, or do they still think you are based in the UK? This is important, since your original agreement may have been based on the fact that you signed up as a UK resident.
		"	earned the respect of many	Join Date: Aug 2007	Groaned at 2 Times in 2 Posts	Dialling 0800 and 0845 numbers in the UK	cbb	Posts: 419
5259	10.09.2007, 17:52	Junior Member	Thanked 0 Times in 0 Posts	Location: Geneva	" 
			
			Yeah, the wall plate looks similar to that and the connector at the end of the cable looks like  . Finally talked to landlord and he said it was for connecting to a Sky receiver box. I guess that's a good enough reason to switch to Sky.   "	no particular reputation at present	Join Date: Apr 2007	Groaned at 0 Times in 0 Posts	How do I tell if I have the proper cable for Cablecom?	kutyafal	Posts: 54
5260	09.09.2007, 12:53	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: BS	" 
			
			If yuo don't mind watching them over t'internet, then this is a good site for films and tv programs:      "	no particular reputation at present	Join Date: Feb 2007	Groaned at 0 Times in 0 Posts	Movies on demand	meju	Posts: 13
5261	13.09.2007, 15:43	Forum Legend	Thanked 2,220 Times in 1,324 Posts	Location: Appenzell	" 
			
			Can anyone recommend an answerphone and telephone handset combo (preferably a wireless handset) that allows remote access, has digital memory store, offers high quality sound, and last, but not least, is available in Fust, Interdiscount or Mediamarkt ?   
Thanx   
dave
		"	an excellent reputation	Join Date: Jun 2006	Groaned at 109 Times in 95 Posts	Digital Answerphone	DaveA	Posts: 5,608
5262	11.09.2007, 21:57	Member	Thanked 26 Times in 19 Posts	Location: Nyon, VD	"    Weird, since national channels like TSR1 and 2 (which are FTA) have switched exclusively to DVB...
		"	no particular reputation at present	Join Date: Jun 2007	Groaned at 0 Times in 0 Posts	DVB-T USB stick for laptop - waste of money?	markowl	Posts: 133
5263	09.09.2007, 18:02	Newbie	Thanked 0 Times in 0 Posts	Location: Zürich	" 
			
			Hi,   
I've just moved into an apartment in Zurich, and want some sort of broadband access that doesn't involve looking for other people's open wireless networks. However, I only expect to be in this apartment for 3 months (although I'll be in Zurich for longer), which seems to rule out any of the ADSL or cable offerings that all seem to have a 12-month contract.   
So I was looking around for wireless broadband options. So far, I've only found Swisscom NATEL (hideously expensive for daily/permanent use) and Sunrise ""T@KE-AWAY"", which seems reasonable but also has a 12-month minimum contract. I can live with that, but when I do move in a few months I'd prefer to get cable or ADSL than be stuck on a wireless contract.   
So the question that I'm coming to is: are there any other wireless broadband providers worth considering, or is there any way to get a broadband for a shorter time period?   
I noticed that both Swisscom and Sunrise are HSPDA networks; in Sydney there were other network technologies being marketed as iBurst and Unwired, is there anything similar here that I've missed?   
Thanks for any advice, 
Andrew
		"	no particular reputation at present	Join Date: Jun 2007	Groaned at 0 Times in 0 Posts	short-term broadband options in Zurich -- wireless providers?	abtronic	Posts: 9
5264	06.09.2007, 12:56	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Monthey VS	"    is free...
		"	no particular reputation at present	Join Date: Sep 2006	Groaned at 0 Times in 0 Posts	Streaming UK TV	cloudranger	Posts: 15
5265	04.09.2007, 09:29	Member	Thanked 84 Times in 40 Posts	Location: Zürich	"    If you mean the SBB timetable then -    this is from the developers website -    
Best would be to check out :     "	earned some respect	Join Date: Nov 2006	Groaned at 0 Times in 0 Posts	Smartphones - Swiss Applications?	l00p	Posts: 191
5266	05.09.2007, 16:58	Forum Legend	Thanked 1,608 Times in 891 Posts	Location: Zürich	"    As it's a 0800 number it should be free to call even if it does take forever?   
Otherwise I suggest looking up the number on SayNoTo0870.com and pick one of the switchboard numbers from there.       
The amount of times I have used this site and miss out on the automated bit (press 1 for such and such) and actually speak to a real person is massive!
		"	a reputation beyond repute	Join Date: Mar 2007	Groaned at 81 Times in 64 Posts	British Telecom shops UK/Nottingham	flow23	Posts: 2,865
5267	04.09.2007, 15:21	Member	Thanked 40 Times in 24 Posts	Location: Männedorf	" 
			
			I do. I got cablecom a couple of weeks back which also plugs into the TV socket (it was relatively hassle free, except for the 17 Fr. phonecall to tech support - where nobody answered - but that's another story...)   
anyway - I picked up a wireless router (Microspot brand, I think it was - but they had a few) for about 80 Fr in interdiscount in Zurich HB on Saturday - and all you do is plug the ethernet cable into it, rather than into your computer. Not much more to it than that. The configuration is all in English - and it's easy to go wireless (and to stop your neighbours using it!) - so you keep your cable modem which serves the digital phone service too. Enjoy surfing from wherever you please!
		"	no particular reputation at present	Join Date: Apr 2007	Groaned at 0 Times in 0 Posts	Wireless internet advice.....	MattM	Posts: 109
5268	15.05.2007, 17:05	Forum Legend	Thanked 2,220 Times in 1,324 Posts	Location: Appenzell	" 
			
			Got one of the pricing guys to do some comparisons, here are the results on ""comparitive"" business packages UK calling Switzerland per minute :     Swisscom UK to CH  1.50 chf     Orange  : UK to CH  1.10 chf     Sunrise  : UK to CH  1.25 chf   
so no surprise there then.
		"	an excellent reputation	Join Date: Jun 2006	Groaned at 109 Times in 95 Posts	Roaming Charges for Mobile Calls in EU	DaveA	Posts: 5,608
5269	02.09.2007, 17:11	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: zurich	" 
			
			you have been such a great help. thank you
		"	no particular reputation at present	Join Date: Feb 2007	Groaned at 0 Times in 0 Posts	help fixing my satellite	akouda	Posts: 12
5270	01.09.2007, 21:42	Junior Member	Thanked 8 Times in 7 Posts	Location: BS	" 
			
			No. 
I'm more worried about Microsot producing low quality OS & applications, then charging high prices for them.   
hang on - no need to worry. already happened.
		"	considered a nuisance	Join Date: Apr 2007	Groaned at 8 Times in 1 Post	Google munching most of your personal information ?	Creative_Path	Posts: 71
5271	08.08.2007, 15:05	Forum Legend	Thanked 2,325 Times in 1,259 Posts	Location: about there	"    Me Squeaky clean. I Am filthy dirty, proper, covered in muck and stink like a pigs backside.
		"	a reputation beyond repute	Join Date: Mar 2007	Groaned at 32 Times in 32 Posts	HD ready LCD TV recommendation	Polorise	Posts: 2,739
5272	27.08.2007, 17:36	Senior Member	Thanked 82 Times in 53 Posts	Location: Fribourg	"    Saturdays are horrendous. I went once on a weekday lunchbreak and didn't have to wait very long.
		"	considered unworthy	Join Date: Feb 2007	Groaned at 93 Times in 22 Posts	buying electronics online	blueshrimp	Posts: 288
5273	28.08.2007, 11:19	Forum Legend	Thanked 2,325 Times in 1,259 Posts	Location: about there	" 
			
			Ad supported  channels
		"	a reputation beyond repute	Join Date: Mar 2007	Groaned at 32 Times in 32 Posts	Swisscom Mobile Launch New Service	Polorise	Posts: 2,739
5274	null	null	null	null	" 
			
			How can they still justify prices like that !!    
It just seems like they are gonna milk the consumers for all they can get until somene actually stops them from doing it ......   
If only i could lay a cable over the border into France !!!   "	null	null	null	VDSL set to overtake cable internet	guest	null
5275	25.08.2007, 15:36	Newbie 1st class	Thanked 6 Times in 5 Posts	Location: Basel	" 
			
			Try searching on the manufacturers website, you can often download the manuals as a pdf (in english).      They are fixing their problem they are sending you a new box. You can't expect a cablecom technician to fix the box there and then for you if (for example) the electrics are fried. Maybe you could try asking round at your work to see if anyone can help (the inclusion of a few beers may help the offers to come rolling in).
		"	no particular reputation at present	Join Date: Aug 2007	Groaned at 2 Times in 1 Post	Electronic expert to hook check my cable hook-up (Basel)	ChinaRider	Posts: 19
5276	24.08.2007, 22:42	Senior Member	Thanked 22 Times in 17 Posts	Location: US	"    As someone who used to dabble in VRML on Silicon Graphics hardware when I should have been building molecular models, I thought I'd have a look at Second Life. I am not interested in the social aspect of SL.   
So I tried it for a few hours late last year. I found it slow and jerky. Cumbersome inyerface [sic], worse even than Google Earth. A CPU hog. Their servers are slow.   
You get to customise a 3D model of your own avatar. You can fly, run, walk, teleport. There is chat and also voice chat (I haven't tried voice chat).   
There seems to be a potentially powerful system for constructing objects and animations and so on. But, like most 3D editors, it's not easy to use.  And again, there is the annoying lag. There is some sort of scripting language for assigning behaviours to the things you build but I haven't tried to use it.   
You can use real money to buy SL currency and buy and sell and make things in the SL world.   
Your post prompted me to try again. I installed a mandatory update and reconnected. This time, slightly less jittery, but still a cumbersome interface. Better response might be due to my 10MBit connection though.
		"	made some interesting contributions	Join Date: Dec 2006	Groaned at 1 Time in 1 Post	Got a Second Life?	Verena Scherer	Posts: 296
5277	23.08.2007, 17:35	Forum Veteran	Thanked 283 Times in 155 Posts	Location: Lenzburg	" 
			
			Gee, thanks guys
		"	an excellent reputation	Join Date: Mar 2007	Groaned at 16 Times in 10 Posts	Calling all computer Buffs!!	TonyBhoy	Posts: 596
5278	23.08.2007, 16:27	Junior Member	Thanked 13 Times in 7 Posts	Location: Le Mont Pelerin	" 
			
			so what are you trying to receive?  What is your satellite box?  Have you checked all the cable is good, especially to the LNB stuck on the dish?  Is the dish exposed to the elements?   
If it's a Grundig, Amstrad or Panasonic Sky Digibox, I'd say the box is on the way out.
		"	no particular reputation at present	Join Date: Aug 2007	Groaned at 0 Times in 0 Posts	Satellite receiver	Moley	Posts: 45
5279	23.08.2007, 10:01	Newbie 1st class	Thanked 4 Times in 2 Posts	Location: Zurich	"    You will probably need to buy a DVB-C box.  Ask around at one of the electronics shops.   
It can be far, far worse for cable service here in Switzerland.  My last place only had CNN, BBC World and BBC Prime as the english channels.  The only plus side to it, was that the community owned the last mile and were in the process of installing an infrastructure to provide all the free-to-air content they could receive.
		"	no particular reputation at present	Join Date: May 2007	Groaned at 0 Times in 0 Posts	[Uitikon ZH] Antesa - TV Supplier	Fergico	Posts: 16
5280	22.08.2007, 22:13	Forum Legend	Thanked 2,220 Times in 1,324 Posts	Location: Appenzell	" 
			
			sorted.   
dave
		"	an excellent reputation	Join Date: Jun 2006	Groaned at 109 Times in 95 Posts	Cybernet website generator	DaveA	Posts: 5,608
5281	22.08.2007, 02:12	Junior Member	Thanked 0 Times in 0 Posts	Location: Zug, Switzerland	" 
			
			consider also VoIP solutions like   - I have a UK number here which is nice for people calling me  (if only I answered the phone!)  "	no particular reputation at present	Join Date: Mar 2007	Groaned at 0 Times in 0 Posts	Phone abroad and internet choice	movingtozug	Posts: 34
5282	26.06.2007, 23:23	Junior Member	Thanked 8 Times in 6 Posts	Location: Basel	" 
			
			Been away and out of the country - sorry - just wanted to thank you all, the TV is working fine(ish) now and I am managing to use it.   "	made some interesting contributions	Join Date: Jun 2007	Groaned at 0 Times in 0 Posts	How do I use Bluewin TV?	KitBoyE17	Posts: 42
5283	14.08.2007, 23:06	Member	Thanked 11 Times in 8 Posts	Location: Zug	" 
			
			Thank you so much for all these replies. We got a monitor on the 15th...husband happy!
		"	no particular reputation at present	Join Date: Sep 2006	Groaned at 1 Time in 1 Post	Where can I find a PC shop open tomorrow? 15th	nicnac	Posts: 175
5284	13.08.2007, 11:13	Newbie	Thanked 0 Times in 0 Posts	Location: UK	"    did you not like this answer?
		"	no particular reputation at present	Join Date: Aug 2007	Groaned at 0 Times in 0 Posts	Best online place to buy Projection TVs Lamps?	diane.jsmith	Posts: 2
5285	19.08.2007, 20:53	Junior Member	Thanked 3 Times in 3 Posts	Location: zurich	" 
			
			All you have to do is call the number and there are instructions in English. Figured it out!    
Thanks for the help anyway!!   
Mark- No it was not difficult at all, would have been even less difficult if I spoke German! That being the language that most of the ""general population"" speak here!
		"	no particular reputation at present	Join Date: Jun 2007	Groaned at 1 Time in 1 Post	How do I credit my simcard?	moula	Posts: 76
5286	16.08.2007, 14:08	Newbie 1st class	Thanked 10 Times in 6 Posts	Location: Jestetten, DE	" 
			
			Wikipedia is your friend!       
""Regional division""   
The Nintendo DS is   in the sense that any console will run a Nintendo DS game purchased anywhere in the world; it is the same system everywhere. However, the Chinese version games can only be played on the Chinese iQue DS, whose larger firmware chip contains the required   glyph images. Nintendo DS of other regions cannot play the Chinese games, while iQue DS can play games of other regions. Also, as with Game Boy games, some games that require both players to have a Nintendo DS Game Card for multiplayer play will not work together if the games are from different regions (e.g. a Japanese Nintendo DS game may not work with a North American Nintendo DS game, though some titles, such as  , are mutually compatible). With the addition of the  , certain games can be played over the Internet with users of a different region game.   
So the answer is yes.
		"	no particular reputation at present	Join Date: Aug 2006	Groaned at 4 Times in 1 Post	[Compatible?] US Nintendo ds light and Euro games	blampman	Posts: 28
5287	15.08.2007, 18:41	Forum Veteran	Thanked 2,250 Times in 949 Posts	Location: Zurich	" 
			
			I'm not keen on going down the mobile route for that very reason, i'm on a contract and it'd probably run out of credit.
		"	a reputation beyond repute	Join Date: Apr 2007	Groaned at 46 Times in 39 Posts	Subscrining to Setanta	StirB	Posts: 1,870
5288	15.08.2007, 04:28	Junior Member	Thanked 2 Times in 1 Post	Location: Halifax, Canada	"    Yes, the US does have networks on 900/1800, but  I believe they're used for military/emergency services.  You'll want to get a Tri-band (900/1800/1900) or a Quad-band (850/900/1800/1900) phone if you want to use it both in the USA and Europe.  Most phones will automatically switch from the 850/1900 to the 900/1800 systems, though I have an old phone that requires being manually set.
		"	no particular reputation at present	Join Date: Aug 2007	Groaned at 0 Times in 0 Posts	Cell phone / home phone question	JHG	Posts: 41
5289	14.08.2007, 15:22	Newbie	Thanked 0 Times in 0 Posts	Location: Lausanne	"    Oh you are, but those who do not know what they are doing have to pay... 
Do what you can help the people out. The faster they leave, the lower the bill will be.
		"	no particular reputation at present	Join Date: May 2007	Groaned at 0 Times in 0 Posts	New Fixnet Line	pwolters	Posts: 4
5290	13.08.2007, 18:04	Newbie	Thanked 0 Times in 0 Posts	Location: Luins	" 
			
			Indeed there is ""some"" Sky+ functionality but you don't really get the full benefit of the box with one input.   
There is NO WAY to record without paying Sky some money. Consider an alternate PVR which can use the NDS card - Dreambox 7xxx with HDD springs to mind (as it is one of the few which can keep the card alive with the right emulator).
		"	no particular reputation at present	Join Date: Aug 2007	Groaned at 0 Times in 0 Posts	Sky+ - works with single LNB?	ericlbt	Posts: 3
5291	02.08.2007, 16:09	Senior Member	Thanked 177 Times in 82 Posts	Location: Arni, AG	"    Yes it's about 30cm and sits on top of the TV. Pefect picture though...
		"	considered knowledgeable	Join Date: Apr 2007	Groaned at 0 Times in 0 Posts	TV with DVB-T?	bozothedeathmachine	Posts: 322
5292	25.07.2007, 19:24	Senior Member	Thanked 98 Times in 77 Posts	Location: Nyon	" 
			
			Thanks WelshBoyo - you are a true champion.  Off to the shops tomorrow to do some shopping.   
(Fellow) Gooner, apologies for posting in the wrong forum.  Where should I have posted this for future reference please?
		"	considered knowledgeable	Join Date: Jul 2007	Groaned at 0 Times in 0 Posts	Connecting a Wireless router to Bluewin	Worrelpa	Posts: 339
5293	10.08.2007, 14:59	Senior Member	Thanked 330 Times in 157 Posts	Location: Glasgow	" 
			
			one with HDD could timeshift? 
are you watching sky or local telly?
		"	a reputation beyond repute	Join Date: Apr 2007	Groaned at 4 Times in 4 Posts	analog tuner question	Fraser	Posts: 393
5294	09.08.2007, 17:40	Forum Legend	Thanked 8,133 Times in 2,906 Posts	Location: Zürich	" 
			
			WICKED SOUND,WHO`S READY FOR STREETPARADE?????????  "	a reputation beyond repute	Join Date: Sep 2006	Groaned at 304 Times in 201 Posts	New Tempoary Radio Station: Rundfunk FM	AbFab	Posts: 6,542
5295	07.08.2007, 11:20	Forum Legend	Thanked 2,325 Times in 1,259 Posts	Location: about there	"    But this is of course misleading because they compare using the cheapest possible tarrif and for some obscure reason Bluwin still has a 300K for SFr 9 tarrif which is really completely out of place. In reality the price is half that quoted ie a 3.5Mb for SFr. 49 = £5.6 per month... And if you were to use the cheapest you would be down under £ 2.50 per month which equates to 7th palce... Still too much IMHO but better than the UK...
		"	a reputation beyond repute	Join Date: Mar 2007	Groaned at 32 Times in 32 Posts	Pricing comparison for broadband	Polorise	Posts: 2,739
5296	16.07.2007, 14:07	Junior Member	Thanked 1 Time in 1 Post	Location: Zurich	" 
			
			Thanks - found a local bar near where I live that shows it, but after watching Nurburgring in German, I decided to synchronise my weekends home with the race calendar!  Bit sad, I know ...   
As for my views on the championship, until last weekend I didn't mind which of the macca drivers win it.  For more on that, see my comment on another thread yesterday:   "	no particular reputation at present	Join Date: Jul 2007	Groaned at 0 Times in 0 Posts	F1 - German Grand Prix	DPH	Posts: 32
5297	06.08.2007, 12:16	Forum Legend	Thanked 2,325 Times in 1,259 Posts	Location: about there	" 
			
			not really a surprise. a useless waste of money if ever i saw one.
		"	a reputation beyond repute	Join Date: Mar 2007	Groaned at 32 Times in 32 Posts	Swisscom to pull Betty TV	Polorise	Posts: 2,739
5298	05.08.2007, 10:56	Newbie 1st class	Thanked 1 Time in 1 Post	Location: Aargau	" 
			
			I'd get a quad LNB and use 4 feeds.  Better than looking to stack/destack (if I'm understanding you correctly).
		"	no particular reputation at present	Join Date: Apr 2007	Groaned at 0 Times in 0 Posts	Splitter Question	booksprite	Posts: 18
5299	02.08.2007, 13:33	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Bern	" 
			
			ASUS arent bad HP seem to have the edge at the moment.
		"	no particular reputation at present	Join Date: May 2007	Groaned at 0 Times in 0 Posts	Asus Laptops	Venkat	Posts: 18
5300	30.07.2007, 18:55	Newbie 1st class	Thanked 1 Time in 1 Post	Location: Aargau	" 
			
			Thanks for the quick response, Lob Rockster.     
For anyone interested, here is the listing of what's on BBC HD currently:    
And here is a description I found of some of the programmes to be shown on BBC HD later in the year:   "	no particular reputation at present	Join Date: Apr 2007	Groaned at 0 Times in 0 Posts	Free HDTV Question	booksprite	Posts: 18
5301	30.07.2007, 18:43	Forum Veteran	Thanked 2,250 Times in 949 Posts	Location: Zurich	" 
			
			You want a Digidialler.  Should be about €40 IIRC.
		"	a reputation beyond repute	Join Date: Apr 2007	Groaned at 46 Times in 39 Posts	SKY Pay Per View - possible?	StirB	Posts: 1,870
5302	03.07.2007, 17:50	Forum Legend	Thanked 2,325 Times in 1,259 Posts	Location: about there	" 
			
			Hi Polorise, I eventually got the E65, and at the moment aren't sure I made the right decision. It's got a 'good feel' in your hands but a couple of things have bugged me already. So probably should have stuck to the original idea of N95!
		"	a reputation beyond repute	Join Date: Mar 2007	Groaned at 32 Times in 32 Posts	Nokia N95 - review	Polorise	Posts: 2,739
5303	18.07.2007, 12:57	Junior Member	Thanked 2 Times in 2 Posts	Location: Geneva	" 
			
			I have Naxoo.
		"	no particular reputation at present	Join Date: Oct 2006	Groaned at 2 Times in 2 Posts	TV Cable plug - Need advice	zourab	Posts: 76
5304	null	null	null	null	" 
			
			I have the same problem.   
AbFab - The Cablecom advice on this is here:       
I have a patch panel in my cellar.  If I disconnect my Swisscom line and patch in my cablecom line it no longer works.  Cablecom works fine if I connect the phone directly.  Any suggestions?
		"	null	null	null	Multiple phones on one cable modem	guest	null
5305	23.07.2007, 23:17	Newbie 1st class	Thanked 1 Time in 1 Post	Location: Zurich	" 
			
			he says he does not have s-video out       or at least I assume that's s-video that he's talking about!
		"	no particular reputation at present	Join Date: Mar 2007	Groaned at 0 Times in 0 Posts	Seeing the computer on the TV	rajivs02	Posts: 15
5306	23.07.2007, 21:11	Junior Member	Thanked 5 Times in 5 Posts	Location: Geneva	" 
			
			Thank you all! 
I had searched the forum but I saw that most places were not in Geneva. I see that Free Hot spot has all the locations. Thanks again!  "	annoyed a few people around here	Join Date: Nov 2006	Groaned at 30 Times in 10 Posts	Free internet (wireless) in Geneva	happyfeet	Posts: 37
5307	23.07.2007, 22:31	Member	Thanked 20 Times in 17 Posts	Location: Basel	" 
			
			Cheers, I'll look into that.
		"	no particular reputation at present	Join Date: Dec 2006	Groaned at 1 Time in 1 Post	Championship Football	owls_79	Posts: 104
5308	14.06.2007, 18:27	Newbie	Thanked 0 Times in 0 Posts	Location: Luzern	" 
			
			Bottom line: The dish provided to you sucks cuz you won't get any of the programming you want from it.   
Some alternatives:   
1. Get a SkyTV box. SkyTV is pretty much just US programming anyway. This is the most conventional approach (and most expensive). You'll need a 90cm dish and the correct line of sight.   
2. Get a sling box ( ) and have a friend in the states hook it up. Not as good quality or framerate as a SkyTV box, but close enough. Only thing that sucks is you are off by 6-9 time zones :P Attach a TIVO to get rid of that problem.   
3. ITunes. Pretty sweet actually, but the cost of buying episodes adds up fast.   
4.  . Takes about an hour to download an episode free of charge.
		"	no particular reputation at present	Join Date: Feb 2007	Groaned at 0 Times in 0 Posts	[Satellite] Seek US programming - what's best?	ron_buell	Posts: 7
5309	02.05.2007, 14:53	Newbie 1st class	Thanked 12 Times in 7 Posts	Location: Basel	" 
			
			Hi Ubolkan, thanks for that, took a day or two to settle down but works a treat now. So sweet being able to see Mr Magoo again....   
If anyone else needs an invite, just PM me, no probs   
Ros
		"	no particular reputation at present	Join Date: Sep 2006	Groaned at 0 Times in 0 Posts	Joost Invitation	ubolkan	Posts: 28
5310	19.07.2007, 12:33	Junior Member	Thanked 1 Time in 1 Post	Location: Zurich	"    It will often say NICAM on the box for a TV that can do multiple languages.  In the US this is called SAP (second audio program).
		"	no particular reputation at present	Join Date: Jul 2007	Groaned at 0 Times in 0 Posts	Cable - can I just plug and play?	DPH	Posts: 32
5311	16.07.2007, 15:43	Junior Member	Thanked 3 Times in 2 Posts	Location: Basel	" 
			
			Thanks for the info. If found the Swisswiki link - that's helpful too.   
J.   
PS not sure why I'm faffing with these details... we haven't decided if we're to accept the job offer yet! Later this week we should know for certain though. eek.
		"	no particular reputation at present	Join Date: Jul 2007	Groaned at 0 Times in 0 Posts	DVB Set top box	JeromeK	Posts: 66
5312	28.06.2007, 17:53	Senior Member	Thanked 202 Times in 109 Posts	Location: Zurich	" 
			
			I can confirm that with 80cm transparent dish, I pull in 8w perfectly but Nilesat at 7w is just out of reach.  I see a spike in what I get but no lock.  4w I'm pulling in too, just not 7w.   
ShowTime it isn't then.  150cm is my guess and that ain't going on the front of my house.   
You can bet that for the new season at some point, it goes dark on Premiere   "	considered knowledgeable	Join Date: Mar 2007	Groaned at 3 Times in 3 Posts	2007/8 Premiership season on TV - rights?	adrian76	Posts: 306
5313	null	null	null	null	" 
			
			from September 1st - 22 francs.   
You're welcome
		"	null	null	null	Registering .ch domain [just got cheaper]	guest	null
5314	11.07.2007, 16:21	Forum Veteran	Thanked 283 Times in 155 Posts	Location: Lenzburg	" 
			
			If any of you guys would like to help us install it pm me. Its all a bit over and above my technical mind. We could come to an arrangement over it.
		"	an excellent reputation	Join Date: Mar 2007	Groaned at 16 Times in 10 Posts	Pub entertainment system	TonyBhoy	Posts: 596
5315	10.07.2007, 17:30	Banned	Hi Folks,	Posts: 1,564	"    With a PCI DVB-R card the software will handle the channel switching (assumption, need to confirm)      I think the CI daughtercard is what the product linked above has, I guess with this you could use either a real card or softcams?   
From what I understand softcams can allow naughty people to watch encrypted signals without paying? Is this correct? If so I *wouldn't* want to do that.
		"	a reputation beyond repute	Join Date: Sep 2006	Thanked 1,134 Times in 585 Posts	Dreambox as DVB-S card with MythTV setup	peachy	Groaned at 32 Times in 26 Posts
5316	11.07.2007, 12:18	Forum Legend	Thanked 2,325 Times in 1,259 Posts	Location: about there	" 
			
			As there seem to be quite a few knowledgable technophiles within EF, I was wondering, does anyone have any real life experience of mobile search applications from either a business standpoint (within GSM community) or a personal level (uses Google Mobile Search, Medio etc) ?   
I have been hit with quite a tempting offer within this field & would appreciate some feedback as part of my research in the next few days .   
Thanks   
P
		"	a reputation beyond repute	Join Date: Mar 2007	Groaned at 32 Times in 32 Posts	Mobile Search Applications	Polorise	Posts: 2,739
5317	02.07.2007, 17:05	Forum Legend	Thanked 2,220 Times in 1,324 Posts	Location: Appenzell	"    Here is the fun part for your Dave. In about 6 weeks you will get a little pack telling you all about the special priced business services they can offer you...   
Now how did you manage to save that money on the land line. I can feel a strong letter coming to accompany the still unpaid insult of a bill...
		"	an excellent reputation	Join Date: Jun 2006	Groaned at 109 Times in 95 Posts	Transfer telephone account Personal to business	DaveA	Posts: 5,608
5318	01.07.2007, 17:58	Member	Thanked 44 Times in 32 Posts	Location: Zurich	" 
			
			Problem with Digital+ is that the k*ys change very often, even thought it would be a pain in the rear end to update these everyday or two, I really wouldn't mind. However, when I mentioned it to my wife: its easy: just go to this URL, download this file, convert these HEX numbers to decimal, and enter them in the receiver ... I got that ""you are joking right?"" look  .    
Sad thing, is that we really want this, mostly because we want our 21 month old son to watch TV in spanish.    
Anyhow I tried my luck and called Digital+ customer service in Spain, after a useless 10min discussion with the Techie, arguing with him that I would only need the SmartCard, I talked with his supervisor which gave me a better answer: Its not because of technical reasons but because of legal restrictions: copyrights/royalties are paid for viewing those channels in Spain only, and besides he cannot draft some sort of contract were due to the location he could not offer any warranties over the service.    
I found however another company in Switzerland that might be able to help  , I am still waiting for a quote though.   
I will keep you guys posted   "	no particular reputation at present	Join Date: Jun 2006	Groaned at 0 Times in 0 Posts	Digital+ in Switzerland	Kayser Soze	Posts: 153
5319	03.07.2007, 17:41	Newbie	Thanked 0 Times in 0 Posts	Location: Ferney Voltaire, France	" 
			
			your alignment or skew is incorrect.  You probably need to tweak them.
		"	no particular reputation at present	Join Date: Jul 2007	Groaned at 0 Times in 0 Posts	"Help with Problem ""Satellite Signal not found"""	niih	Posts: 1
5320	28.06.2007, 00:07	Newbie	Thanked 0 Times in 0 Posts	Location: Ticino	" 
			
			Page 9 of the quick setup guide:       
just replace the VCR with your DVD recorder.   
A DVD recorder (or VCR or Harddisk recorder) will and does work with cablecom digital, it just needs to be connected with the correct leads.   
Pat
		"	no particular reputation at present	Join Date: Jun 2007	Groaned at 0 Times in 0 Posts	cablecom DVD not recording	check-it-out	Posts: 4
5321	26.06.2007, 10:38	Forum Legend	Thanked 2,220 Times in 1,324 Posts	Location: Appenzell	" 
			
			I think his issue is that he failed to divulge the point that he was not using a Dodgybox   "	an excellent reputation	Join Date: Jun 2006	Groaned at 109 Times in 95 Posts	Lost Satellite Radio and TV Channels	DaveA	Posts: 5,608
5322	26.06.2007, 12:24	Member	Thanked 57 Times in 43 Posts	Location: Zug	" 
			
			Dragon CAM and T-Rex are one and the same. 
Super T-Rex is the next gen card and if you're loading Predasaur firmware, you have a Super T-Rex.   
With your freesat from sky card, you will get C4, five, five US, five life and Sky Three.  However the CAM will not keep the card alive and you'll have to use a Dodgybox to bring it back to life.   
Ever thought you should have asked first?     
Mind you, the only thing that will keep it alive is a Dreambox or Dodgybox.
		"	earned some respect	Join Date: Mar 2007	Groaned at 0 Times in 0 Posts	Satellite Cam and HD?	WelshBoyo	Posts: 153
5323	26.06.2007, 13:01	Junior Member	Thanked 2 Times in 2 Posts	Location: Geneva	" 
			
			you pay the licence fee to Billag for the right to receive tv signals and then you pay cablecom and the like for the service.
		"	no particular reputation at present	Join Date: Oct 2006	Groaned at 2 Times in 2 Posts	Payments for Cable TV	zourab	Posts: 76
