	date	exp	groaned	location	post	reputation	since	thanked	thread	user	user_posts
1967	20.08.2010, 00:00	Junior Member	Thanked 3 Times in 3 Posts	Location: zurich	"     
....The best way to get a cat. All my cats have been rescue cats and it kind of upsets me people still want to pay breeders whilst some wonderful animals will be destroyed because they are not the appropriate colour or breed.
		"	no particular reputation at present	Join Date: Jun 2007	Groaned at 1 Time in 1 Post	Looking to buy a british blue cat	moula	Posts: 76
1968	23.08.2010, 14:49	Newbie 1st class	Thanked 16 Times in 7 Posts	Location: Baselland	      You assume wrong and I have to deal with facts......  	no particular reputation at present	Join Date: Nov 2009	Groaned at 7 Times in 1 Post	Finding a home in Switzerland for a dog (s)	TonyJ1436	Posts: 21
1969	07.09.2010, 14:28	Senior Member	Thanked 137 Times in 63 Posts	Location: Zurich	" 
			
			Please let us know!  Hope it goes well.
		"	no particular reputation at present	Join Date: Jul 2008	Groaned at 8 Times in 5 Posts	Kennels sought for a 'not too friendly' dog [ZH]	transatlantic	Posts: 268
1970	24.08.2010, 12:54	Forum Legend	Thanked 6,261 Times in 2,830 Posts	Location: Winterthur	" 
			
			OK, so I've 'stuck' the 'Vet' and the 'Boarding' Threads. Let me know if you make another and it needs the same treatment. If, at any time, things change, it is no problem at all to Unstick them.   
I think it's not a bad idea to have the general links, the sort of 'vet-look.ch' thing on the Thread too as there is so much info to be found there when all else fails. The emergency numbers are easy to find. However, it is obviously even better if folk put in their own recommendations.   
Great that you started the job. Keep up the good work.
		"	a reputation beyond repute	Join Date: Sep 2007	Groaned at 21 Times in 20 Posts	Should we make some lists?	edot	Posts: 4,889
1971	07.04.2009, 16:20	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Baden	" 
			
			Have also sent a PM.
		"	no particular reputation at present	Join Date: Apr 2009	Groaned at 0 Times in 0 Posts	Pet Care for several days in Baden area	Olive	Posts: 12
1972	25.08.2010, 00:34	Newbie	Thanked 1 Time in 1 Post	Location: Near Zurich	" 
			
			Dear Bizzie Bee, 
Thanks for your kind response, and the concrete 'care routine'. 
That's great that your bunnies have a sense of adventure! 
We have a hutch and a garden, and I hadn't realised the bunnies need daily exercise; I hardly get time to do that for myself. Do you think they would be into a pilates class, and we could hit 2 birds with the 1 stone; hardly appropriate for the pets corner, but I hope you know what I mean...   
We live in Eglisau, I notice you are also in the Zurich area. 
If your daughter agrees, you might like to visit us one afternoon, and check out where her rabbits would be, and meet Anna. All still being well, perhaps we could arrange a time for them to visit that would be useful for you, for example a week or so when you go on holiday or something like that. 
Kind Regards and hope you folk enjoying the lovely weather, 
Caitrin
		"	no particular reputation at present	Join Date: Aug 2010	Groaned at 0 Times in 0 Posts	Rabbits looking for a holiday???	Caitrin	Posts: 8
1973	05.09.2010, 23:08	Newbie 1st class	Thanked 4 Times in 2 Posts	Location: Bern	"     
At the page linked above it only says that the person accompanying the dog must have a valid ticket for the class that the person and dog are travelling in. It doesn't say that the Dog GA is linked to one person.
		"	no particular reputation at present	Join Date: Jul 2008	Groaned at 0 Times in 0 Posts	GA for Dogs	VancouverGirl	Posts: 17
1974	03.09.2010, 17:41	Newbie	Thanked 0 Times in 0 Posts	Location: Basel	"    If you take your dog near to the Vita Parcours or the Finnenbahn, do put it on a lead (a legal requirement in Baselstadt) and do scoop your pooch's poop.   
Cheers, 
Nick
		"	no particular reputation at present	Join Date: Nov 2009	Groaned at 0 Times in 0 Posts	best place for dog walking Basel	ali b good	Posts: 3
1975	02.09.2010, 18:08	Junior Member	Thanked 51 Times in 12 Posts	Location: Adliswil, Zurich	"    Rich, I am so glad to hear that. All the best with your move back home and keep in touch.
		"	no particular reputation at present	Join Date: Mar 2007	Groaned at 0 Times in 0 Posts	Someone to look after a 8 Month old Husky for 4 days	Rich	Posts: 88
1976	02.09.2010, 10:09	Senior Member	Thanked 137 Times in 63 Posts	Location: Zurich	" 
			
			No problem, yes I received two messages!   "	no particular reputation at present	Join Date: Jul 2008	Groaned at 8 Times in 5 Posts	Dog sitters for a week? Zurich Only	transatlantic	Posts: 268
1977	null	null	null	null	" 
			
			dianne, in some cases it can just be the ageing process and something that has to be accepted (unfortunately). If you are talking to your vet and want to test how hard of hearing your pet is, ask about an  ""audiometry test"", which is apparently the ""technical"" term. Note that in order to take this test your dog needs to be lightly sedated and also that the equipment is not widely available  (Tierspital in Zurich and the Tierklinik Obergrund in Luzern are the ones I know of).
		"	null	null	null	Our dog is hearing impaired	guest	null
1978	29.08.2010, 18:48	Newbie	Thanked 0 Times in 0 Posts	Location: Lausanne	" 
			
			Hello,   
We are arriving in Lausanne on Thursday 2 September.   
We are looing for a dog-sitter or a kennel for our two pugs, Hugo and Alfie for 17-20 September and a 1-3 October.   
Does anyone know of any dog-sitters or kennels?   
Your advice would be much appreciated.   
Thank you.
		"	no particular reputation at present	Join Date: Aug 2010	Groaned at 0 Times in 0 Posts	New Pugs in Lausanne - Dog-sitter and/or Kennel Required	Scots in Lausanne	Posts: 4
1979	null	null	null	null	" 
			
			Our English Setter used to have the runs because of the meds for his auto immune disease. Boy, he could paint the walls, I'm not kidding. Our Boarding Kennels in Valais (excellent by the way - they are champion breeders) recommended Flatazor and after that we had few problems. Our boy had the low protein one.     
I guess people have set ideas about dog food. The breeder in the UK we bought our Setter from fed his dogs on a diet of tripe and boiled potato. Swore by it.
		"	null	null	null	Dog Food - your advice please	guest	null
1980	26.08.2010, 16:33	Newbie 1st class	Thanked 1 Time in 1 Post	Location: Vaud	"    esp. with a large creature. Things go wrong a lot quicker..
		"	no particular reputation at present	Join Date: Jul 2010	Groaned at 0 Times in 0 Posts	Pet Octopus?	mili2q	Posts: 12
1981	14.04.2010, 10:39	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: BL	"     
I'm a cat lover, and that is just what I'm looking for, if you need a cat sitter in the future contact me.    
Marziano
		"	no particular reputation at present	Join Date: Apr 2010	Groaned at 0 Times in 0 Posts	Cat Sitter or Boarding House	Wisc	Posts: 12
1982	22.08.2010, 13:52	Newbie	Thanked 0 Times in 0 Posts	Location: Basel	"    I live in Italy, I love cats and I can do what you need very well. In the past I was experienced in a job as petsitter and I'm looking for a job in Basel. sincerely! Marziano
		"	no particular reputation at present	Join Date: Aug 2010	Groaned at 0 Times in 0 Posts	Cat sitter wanted	NekoandSake	Posts: 1
1983	25.08.2010, 21:19	Senior Member	Thanked 199 Times in 112 Posts	Location: Lausanne	" 
			
			Thanks guys!   
A lab is certainly high on my list. I have seen a few in action as guide dogs and explosives detectors, and I do love them. The smaller labs would also be easier for me to handle. I've tried with the bigger labs but their strength is just overpowering!   
My one concern, even with a slimmer lab, is weight: if I ever had to carry the dog I think it would be a struggle.    
For this reason I am also considering a beagle, a spaniel or a terrier.    
I will be in touch with REDOG once I've collected some more info. It's been a fantasy of mine to work with them for some time.
		"	earned the respect of many	Join Date: Jul 2008	Groaned at 0 Times in 0 Posts	Choosing and training a service dog: advice?	Snowbear	Posts: 302
1984	26.08.2010, 00:58	Newbie	Thanked 0 Times in 0 Posts	Location: CH	" 
			
			I can recommend Dr. Renate Frey, in Oberwil. Speaks perfect English and has been excellent with our pets.   "	no particular reputation at present	Join Date: Jul 2010	Groaned at 0 Times in 0 Posts	Veterinarians?	indyswiss	Posts: 3
1985	12.12.2007, 13:31	Newbie	Thanked 0 Times in 0 Posts	Location: geneva	" 
			
			Hi there,   
if you are still looking for someone to take care of your dog sometimes, I would love to do that. I am from the Czech rep., I have  a doggy there, miss him :-(.. Anyway, I am a dog lover and I have just part time job (lunch times baby-sitting) in Geneva and twice a week french course in the morning, so Im despretly looking for extra job. I live in Nyon, close to the train station..        
Cheers Misha
		"	no particular reputation at present	Join Date: Aug 2007	Groaned at 0 Times in 0 Posts	looking for a part time DOG sitter [Nyon]	montrealgeneve	Posts: 4
1986	07.08.2010, 23:10	Forum Legend	Thanked 1,932 Times in 921 Posts	Location: Vaud	" 
			
			Do you need a babysitter only for Mondays?   
If yes, I live in Lausanne and this is my day off. I have a female dog (5kg, so pretty small), very friendly with other dogs. So we can give it a try if you want.
		"	a reputation beyond repute	Join Date: Nov 2009	Groaned at 97 Times in 46 Posts	Anyone free to dog sit this MOnday	Anthony1406	Posts: 2,900
1987	null	null	null	null	    wouldn't be the first time I typed before I thought   	null	null	null	Berner Sennenhund attacks a friend, face mauled.	guest	null
1988	24.08.2010, 12:03	Forum Legend	Thanked 2,550 Times in 1,236 Posts	Location: Zug canton (calmly in Cham)	" 
			
			If anyone would like to join Umbria (a black Lab) and me walking, swimming and tearing around a meadow or two in Cham, please let us know here.   
Morning or afternoon is fine by us.      "	a reputation beyond repute	Join Date: Jul 2007	Groaned at 15 Times in 14 Posts	Dogs walking and playing together (Zug/Cham)	argus	Posts: 3,378
1989	19.06.2010, 19:25	Junior Member	Thanked 2 Times in 2 Posts	Location: Basel	" 
			
			Did you manage to find a pet sitter? How good was he/she? Any recommendations? We are new to Basel and have a little mini foxie. We'll occasionally need a sitter to feed and walk her. 
Thanks
		"	no particular reputation at present	Join Date: Dec 2009	Groaned at 0 Times in 0 Posts	Dog sitter needed in Basel	sbstreett	Posts: 36
1990	13.08.2010, 19:08	Newbie 1st class	Thanked 16 Times in 7 Posts	Location: Baselland	" 
			
			thanks for the suggestion. checked it out but not possible for south africa. We have to send dogs as manifested cargo.   "	no particular reputation at present	Join Date: Nov 2009	Groaned at 7 Times in 1 Post	Sending dogs back to South Africa	TonyJ1436	Posts: 21
1991	20.08.2010, 13:35	Senior Member	Thanked 142 Times in 103 Posts	Location: Lausanne	    A Norwich but he has indeed been mistaken for a Cairn most of the time. Not that it bothers either of us.   	considered knowledgeable	Join Date: Apr 2007	Groaned at 0 Times in 0 Posts	Travelling Safely with a Dog in Your Car	lemondrizzle	Posts: 314
1992	14.07.2010, 08:12	Newbie 1st class	Thanked 6 Times in 2 Posts	Location: Cape Town	" 
			
			We moved to Switzerland from the US last spring with two dogs. Although we are not in the Zurich area (we reside near Neuchatel), finding housing that allowed pets required more work, but was by no means impossible. 
The relocation agency that my partner worked with was not that helpful. Finding the right accommodations required personal footwork, but was well worth it. We know of another american couple who also relocated with two large dogs and found a great house to rent, right on lake Neuchatel. Hopefully you will find equally as viable options near Zurich. Be persistent!
		"	no particular reputation at present	Join Date: Nov 2009	Groaned at 0 Times in 0 Posts	Is moving pets to Switzerland really this difficult?	PeterC610	Posts: 10
1993	20.08.2010, 08:01	Member	Thanked 106 Times in 37 Posts	Location: Zürich	" 
			
			Thanks summerrain, if only we could track those pple dumping their pets behind    
The story might be cheesy and all, but had I not read it, I would not have volunteered at shelters or fostered an abused dog which thankfully gained her trust back in pple and found a great new home. They were great experiences and who knows, if someone else will be driven to help abandoned dogs/cats/other pets, I guess the story's purpose has been served.   
Off to job search & applying for jobs in Switzerland, which is why I am on this forum in the first place!   "	earned some respect	Join Date: Jul 2010	Groaned at 1 Time in 1 Post	How Could You?	summergirl	Posts: 110
1994	15.05.2010, 10:53	Member	Thanked 25 Times in 16 Posts	Location: Zurich	" 
			
			Last night I walked out of my apartment just to be attacked by the same neighbour dog on the stairs. I was fast enough to get back to the apartment, so no harm done. At the moment of attack I was on 3rd floor, dog was nearby and the dog owner was two floors below.   
Next morning I went to local police, explaining the situation. All I've got is ""ok, we'll look into this"", no papers to sign and a big lecture about dog psychology. In the end of the discussion police officer told me that if I don't like this dog behaviour I might need to change the apartment.  A!
		"	no particular reputation at present	Join Date: Oct 2009	Groaned at 3 Times in 3 Posts	Aggresive neighbour dog, no leash.	icgrp	Posts: 124
1995	23.04.2010, 13:19	Newbie	Thanked 0 Times in 0 Posts	Location: Lausanne	"    Hello Moonlight09,   
For the 4 hours Theory, I was unable to find anything in English. I actually went along to a Theory course held in French, and had a lovely French/English speaking lady sit next to me at the back, and simultaneously translate the French into English. The vet who was holding the theory course was happy for this to take place.   
For the practical training, I have finally found a trainer happy to do the training in English. Had our first session this morning. Don't know who is more knackered, me or the mutt!  "	no particular reputation at present	Join Date: Apr 2010	Groaned at 0 Times in 0 Posts	Mandatory Course for New Dog Owners in Lausanne in English	arash.farhang	Posts: 1
1996	20.08.2010, 12:47	Forum Veteran	Thanked 3,205 Times in 1,227 Posts	Location: City by the Bay	" 
			
			Anyone have a line on any reliable pet boarders in Ticino? I have to go to Russia for a couple of weeks on 5 Sept and my wife is coming with me so we need to have someone look after our two eclectus parrots. Turns out our reliable friends are also gone at this time. We've tried contacting the people at Canile alle Rive a couple of times (even earlier this summer) and almost never get a reply back or, if we do, it's 'Oh we'll call you very soon' and they never do. Makes me...not confident in them.
		"	a reputation beyond repute	Join Date: May 2009	Groaned at 97 Times in 57 Posts	Pet boarders in Ticino?	phdoofus	Posts: 2,364
1997	19.08.2010, 01:03	Newbie 1st class	Thanked 4 Times in 4 Posts	Location: Lausanne	" 
			
			Hi Friends,   
Does anybody know of any place where they give the theoretical course for new dog-owners in English or Italian?   
I need to do it - or at least to book it by end of August - but I cant find any place where they do it in a different language than French (that I do not speak!).   
I would be interested in any course in Neuchatel, Lausanne, Geneve, Bern, Fribourg areas. I could also go to Basel if needed... but that would be a bit far.   
Many Thanks in advance from me and my special puppy    
Sorry, I just saw the other post on the same topic. Moderator, you can cancel this post if you want. 
Thanks
		"	made some interesting contributions	Join Date: Dec 2009	Groaned at 0 Times in 0 Posts	Cours obligatoires propriétaire de chien - help	moonlight09	Posts: 23
1998	23.07.2010, 20:18	Member	Thanked 48 Times in 38 Posts	Location: Zurich	"    The Swiss authorities seem not to care about temporary imports. I've spent hours this past week researching Swiss and UK law (Defra [the UK authority] only knew that prior Swiss rules were withdrawn, and had no notion of what documents are now needed for parrots). But as far as I can tell, so long as I have a CITES certificate (I applied for it today), that's all I need:    
Our parrot and our cat get along famously, and they will stay with us and our daughter in Switzerland for the next six months or so while our London place is renovated.   
I suppose if we are denounced we'll have to borrow or rent a companion for our Figaro.
		"	no particular reputation at present	Join Date: Jul 2010	Groaned at 1 Time in 1 Post	What is Swiss Law regarding Rabbits?	BizzieBeeCH	Posts: 105
1999	11.08.2010, 17:24	Newbie 1st class	Thanked 5 Times in 2 Posts	Location: Zug	" 
			
			Hi! My name is Leah, I'm 21, and I've just moved to the Zurich area (I actually live in Winterthur). I'm studying music here, and my schedule is quite flexible, so I'm looking to do some pet sitting! I love animals and have been taking care of them my whole life. I've been pet-sitting, volunteering in animal shelters, and dog walking since I was 9 years old. I'm definitely available for those dates, so please let me know if you haven't found anyone else! And keep me in mind for the future   "	no particular reputation at present	Join Date: Mar 2010	Groaned at 0 Times in 0 Posts	Dog Sitter Required	rn_murphy	Posts: 24
2000	25.07.2010, 00:24	Newbie	Thanked 2 Times in 1 Post	Location: Zurich	" 
			
			Can I just clarify:   
For those of you who have received the tags from the gemeinde after you've paid the tax - what does it say on it?    
Is it similar to the one that you can get yourself in Qualipet? I have a feeling we are talking about different types of tags here (the ones you get yourselves and the ones issued by the Gemeinde).
		"	no particular reputation at present	Join Date: Jul 2010	Groaned at 0 Times in 0 Posts	Are dogs required to wear a tag in their collars?	Karen Levy	Posts: 9
2001	17.08.2010, 07:58	Newbie	Thanked 0 Times in 0 Posts	Location: Martigny	" 
			
			Hiya - that sounds ideal especially if you can recommend them.  Can you PM me the details.  Thanks really appreciate it.
		"	no particular reputation at present	Join Date: Aug 2010	Groaned at 0 Times in 0 Posts	Vets in Martigny	Eleanor Bee	Posts: 2
2002	17.08.2010, 11:18	Newbie 1st class	Thanked 6 Times in 4 Posts	Location: Zurich, Switzerland	" 
			
			Hello   
My one year old English bulldog, Nina Bear, is a happy young dog who loves playing with other dogs, especially bulldogs. We walk three times daily at Brunaupark and were hoping to find other dogs interested in getting together for playtime.    
This is the biggest dog park in Zurich with lots of other dogs and places to explore. Nina loves to sniff around the area, swim in the river and say hello to all of the other dogs. All she needs is a buddy to join her in her adventures! She has many friends at the park but most owners don't speak English, so it can be a little intimidating approaching them to set play dates.    
On a side note, any bulldog owners out there?    
We hope to make friends soon!   
Cheers,   
Carina and Nina Bear
		"	no particular reputation at present	Join Date: Jun 2010	Groaned at 1 Time in 1 Post	Doggie play dates at Brunaupark!	NinaBear	Posts: 14
2003	09.08.2010, 12:02	Newbie 1st class	Thanked 7 Times in 4 Posts	Location: Pfaeffikon	" 
			
			Thanks to you all for your input.  This whole communication has been a little complicated on my end, because (due to the language barrier) my husband has been doing to communicating for me.  I do not know what the final resolution was for the owner (and will not ask DH to call back for details  ), but he does not have the fish any more.     
The tank and furniture are set to be picked up tomorrow, so I guess the whole thing is finished then.   
Thanks again.
		"	no particular reputation at present	Join Date: Jun 2010	Groaned at 0 Times in 0 Posts	Free tropical fish available in Pfaeffikon ZH OR free aquarium needed!	JenZL	Posts: 24
2004	11.08.2009, 17:29	Senior Member	Thanked 176 Times in 65 Posts	Location: Wallisellen	"     
CK
		"	considered knowledgeable	Join Date: Mar 2007	Groaned at 1 Time in 1 Post	Death in a can!!! Watch out!	Libellula	Posts: 277
2005	13.08.2010, 13:58	Senior Member	Thanked 168 Times in 90 Posts	Location: Menzingen	"    This is a Geneva Cantonal requirement, as I have understood, each canton has a certain leeway in it's requirements. We have to do four hours of theory and practice in the same year as well but the written test was done the day after we brought home our puppy, (it should have been done before we bought him home) but it was very useful as the trainer came over, presented his p.p presentation and then made us do the test. Its relatively informal and i don't really think its possible to fail the test since from what i see they're not really judging aptitude but more attitude and responsibility...
		"	considered knowledgeable	Join Date: Nov 2007	Groaned at 22 Times in 8 Posts	Has anybody written the pet owner's test?	Bobby.Buchi	Posts: 402
2006	15.08.2010, 15:11	Newbie 1st class	Thanked 11 Times in 6 Posts	Location: Nyon area	" 
			
			I love that... you are just moving and one of the first questions coming through this forum is to find a nice place for your dog to enjoy. If that means that everything else is clear, you are ahead many of us  , if not, is very sweet how much your family cares for him!   "	no particular reputation at present	Join Date: Apr 2010	Groaned at 0 Times in 0 Posts	Off-leash parks or walking trails near Nyon?	pbwy	Posts: 22
2007	13.08.2010, 23:36	Newbie	Thanked 2 Times in 1 Post	Location: zurich	" 
			
			Hey I live in Uster and would love to do it, but I will also be out of town between X-mas and New Year   However, if you can not find anyone else to cover the whole period, please do not hesitate to contact me.
		"	no particular reputation at present	Join Date: May 2010	Groaned at 0 Times in 0 Posts	cat sitting for 2 months	stars	Posts: 6
2008	03.05.2010, 17:53	Newbie	Thanked 1 Time in 1 Post	Location: Lausanne	" 
			
			I'm so glad you used Alexandra and can also reccommend her! We have booked her again for our Summer holiday! Sorry I could not reply earlier, we had an email problem with englishforum... All sorted now though!  "	no particular reputation at present	Join Date: Nov 2009	Groaned at 0 Times in 0 Posts	Pet Sitter Recommendation - Lausanne area	Rodnbrooke	Posts: 8
2009	05.08.2010, 10:20	Newbie	Thanked 2 Times in 2 Posts	Location: Zurich	" 
			
			Thank you very much for all your answers.   
This time our neighborg was able to catsit for us, but it's nice to see that there are many people willing to help in the future.  Thank you very much anyway!
		"	no particular reputation at present	Join Date: May 2010	Groaned at 0 Times in 0 Posts	Cat sitter wanted in Herrliberg	Regi	Posts: 7
2010	06.08.2010, 22:20	RIP	Thanked 2,879 Times in 1,067 Posts	Location: Basel [Quality not Quantity]	" 
			
			Hope the power of EF helps.  Very thoughtful of you to post this.   "	a reputation beyond repute	Join Date: Oct 2007	Groaned at 31 Times in 22 Posts	Lost Beagle in Basel	Begga	Posts: 2,288
2011	04.08.2010, 10:37	Forum Legend	Thanked 17,700 Times in 6,761 Posts	Location: Democratic Republic Kenistan	"    I've heard of animal lawyers but surely bringing home roaches is not in the animal rights legislation?          
Sorry, couldn't resist...   "	a reputation beyond repute	Join Date: Apr 2010	Groaned at 342 Times in 278 Posts	Eating, Sleeping and Killing	dodgyken	Posts: 9,932
2012	06.08.2010, 11:33	Senior Member	Thanked 117 Times in 58 Posts	Location: Baden	"    Are you looking for to do the BVET course, basic obedience or advanced classes?   
There are no English speaking dog schools in particular but there are trainers who speak English. You might want to call around and specify your needs.    
My dog went to this school, which is located at the end of Tram 13 line near the Albisgutli shooting range. I did the class in German but our trainer was happy to explain further to me in English on the side when I didnt fully understand. At least me and my dog were in the same boat for once!       "	earned some respect	Join Date: Jul 2010	Groaned at 7 Times in 7 Posts	Doggy School!	SemperEadem	Posts: 255
2013	05.08.2010, 12:44	Senior Member	Thanked 128 Times in 80 Posts	Location: zurich	" 
			
			Hi,   
I sent you a PM.
		"	considered knowledgeable	Join Date: Oct 2009	Groaned at 0 Times in 0 Posts	Looking for a cat sitter in Oerlikon at the end of August	swissnyc	Posts: 281
2014	19.07.2010, 21:20	Newbie 1st class	Thanked 1 Time in 1 Post	Location: Gland, VD	" 
			
			have you found someone yet? 
i have had jack russells for the last 25 years in the UK, currently have no dogs  and children or cats   
sue
		"	no particular reputation at present	Join Date: Aug 2008	Groaned at 0 Times in 0 Posts	Dog sitter needed	Zoe Cooper	Posts: 13
2015	02.08.2010, 16:57	Newbie	Thanked 0 Times in 0 Posts	Location: Vaud	" 
			
			Assuming you want temporary boarding during vacation...   
The SPA Nyon (La Cote) boards dogs/cats/etc.. for short periods of time when owner is on vacation, etc.  I know of many who board dogs there and we have had very good experience with boarding our cat there.         
chemin du Bochet 20  
1260      Phone:  "	no particular reputation at present	Join Date: Nov 2007	Groaned at 0 Times in 0 Posts	Dog Kennels in Nyon area	JudeH	Posts: 2
2016	02.08.2010, 18:26	Newbie	Thanked 0 Times in 0 Posts	Location: Bern	" 
			
			Do you mean like a boarding kennel, or Tierheim? If so, there is one off the a6 south of Bern at the rubigen - belp exit. We use it and are quite happy with it.  If you search Tierheim belp, you'll find it.
		"	no particular reputation at present	Join Date: Aug 2010	Groaned at 0 Times in 0 Posts	Any dog kennels in Bern?	bmac1515	Posts: 3
2017	30.07.2010, 12:40	Junior Member	Thanked 1 Time in 1 Post	Location: Basel	" 
			
			Hey all,   
Does anyone know of any horse rescues in the Basel area? 
I'm keen to do some volunteering.   
I've found two places in Geneva, 
although that's too far away for me.   
 Cheers,   
xx
		"	no particular reputation at present	Join Date: Sep 2009	Groaned at 0 Times in 0 Posts	Horse Rescues? --Basel Area	Morrell	Posts: 38
2018	null	null	null	null	" 
			
			If you think it is the female, it most likely due to the surgery.  Spaying females can be a pretty in depth procedure, and it is not uncommon that there are complications.  Seems like she is finding soft, comfortable places to pee.  That, to me, indicates something is wrong.  It might actually be uncomfortable for her to go in the litter box. 
Two things to try: 
1.  Separate her somewhere in the house where she will be comfortable with her own litter box.  If the peeing in the rest of the house stops, then you know it is her.  If you don't find pee in her box, then you know something is wrong.  Monitor her behavior because any changes can be symptoms of something else.   
2.  Take her back to the vet and have her checked out.  You can *never* be too cautious in these situations.     
Good luck, and keep us posted...  :]
		"	null	null	null	Cat started peeing	guest	null
2019	24.06.2010, 09:07	Junior Member	Thanked 141 Times in 39 Posts	Location: Zweisimmen	"    She looks precious...
		"	considered knowledgeable	Join Date: Aug 2009	Groaned at 0 Times in 0 Posts	Female boxer needs a new home	Natascia	Posts: 88
2020	19.04.2010, 17:00	Newbie 1st class	Thanked 4 Times in 4 Posts	Location: Zurich	" 
			
			Ok, first I would like to ask you if you have ever lived with a female cat in heat? It is HORRENDOUS! I would never recommend it and once they have their first heat and they have not had kittens they came more and more frequently and you run the risk of losing her if she is a special breed. 
I would never let my cat breed with a street cat, the reason: feline leukemia...it is contageous and can kill them.   
Please spay!
		"	annoyed a few people around here	Join Date: Mar 2008	Groaned at 6 Times in 3 Posts	Advice needed - to spay or not to spay? [a cat]	existentialist	Posts: 25
2021	25.07.2010, 23:13	Newbie 1st class	Thanked 3 Times in 3 Posts	Location: Wollerau, SZ	" 
			
			Hi,    
We are away from Aug. 14th to Aug. 20th and are looking for someone to come to our place every other day, feed our little cat, do the kitty litter and play with her a bit.  
We live in Wollerau/SZ.     
Please, PM me if you know any pet sitter around the area or if interested in the job.
		"	no particular reputation at present	Join Date: Jan 2010	Groaned at 0 Times in 0 Posts	Cat Sitter needed in Wollerau/SZ (Aug. 14 to 20)	silfabio	Posts: 15
2022	25.07.2010, 16:19	Newbie	Thanked 0 Times in 0 Posts	Location: Herrliberg	" 
			
			Following the death of one of my guinea pigs and therefore the sending of the partner guinea to a sanctury (as they are not happy on their own), I have sawdust, hay and several little wooden sleeping houses availaible. I am in Herrliberg if anyone wants to just pick it up it's theirs.
		"	no particular reputation at present	Join Date: May 2010	Groaned at 0 Times in 0 Posts	sawdust & hay	Capulet	Posts: 2
2023	24.07.2010, 23:11	Newbie 1st class	Thanked 1 Time in 1 Post	Location: Basel, Baselstadt	" 
			
			Thanks everybody for answers. I am not scared anymore about my cat   "	no particular reputation at present	Join Date: Jul 2010	Groaned at 0 Times in 0 Posts	Hiring a flat with a pet	xaljava	Posts: 10
2024	null	null	null	null	"     
The particular trough in question is cleaned by city workers regularly. In fact, I saw them cleaning it only two days ago.      
Ah well, poor Josie.     
Meanwhile, for those who may be interested: 
Josie is already back to nearly her old self again. Wag of tail when being hugged and ""demanding"" to be hugged and petted some more, head and tail carried at normal position (earlier today her tail and head were both hanging down), following me to the kitchen to observe when I get water for her... all these things she was doing over the past few days but NOT doing for most of today.   
Mirfield, she asked me to thank you for the hugs. Oh, and, she told me to tell you to beware of talking shower curtains... whatever that means.    "	null	null	null	Bacteria in Fountain (BASEL)	guest	null
2025	23.07.2010, 16:09	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: basel	"    Our dog is insured with animalia, she has a 500 chf excess, but they will cover the cost of annual booster up to 50 chf per calender year, this is what it says on their website:   
Impfungen              Fr. 50.- pro Kalenderjahr, nicht der Franchise und dem  Selbstbehalt unterliegend (diese Leistung ist bei der reinen  Unfalldeckung nicht eingeschlossen)   
(doesn't affect the excess or premium).   
This is their website:       
I think we pay about 65 chf for the annual booster, so it works out quite well.
		"	no particular reputation at present	Join Date: Oct 2009	Groaned at 0 Times in 0 Posts	Vet cost??	Yuna	Posts: 13
2026	04.06.2010, 02:06	Member	Thanked 122 Times in 54 Posts	Location: Wollishofen, Zurich	"    shes a cat - its in the job description    
thanks for the update    
(i was thinking that maybe the cat thinks she is also pregnant, or feels put out by all the extra hormones floating around.. will wait for the docs 2nd report)
		"	made some interesting contributions	Join Date: May 2009	Groaned at 0 Times in 0 Posts	English-speaking Vet in Zurich (Behavioral issues?)	southiemiddles	Posts: 186
2027	null	null	null	null	" 
			
			We live right next to a wooded area and foxes come down the hill and hang out in the perimeter. They have gotten into our communal trash. I've seen them on the road late at night and we've seen them in the woods early in the morning. So far they've been timid.
		"	null	null	null	Rabies creeps closer to Swiss border	guest	null
2028	20.07.2010, 23:09	Forum Veteran	Thanked 241 Times in 166 Posts	Location: Lausanne / Weybridge UK	" 
			
			Thanks for the replies,  I had a few PMs as well and will get back to you all in the next few days.   
Cheers 
Nats
		"	considered knowledgeable	Join Date: Apr 2007	Groaned at 10 Times in 5 Posts	Looking for a Dog Sitter in Lausanne area in August	NatsBrit	Posts: 502
2029	21.07.2010, 19:16	Newbie	Thanked 0 Times in 0 Posts	Location: Vaud	" 
			
			Hi there, 
We're moving to Leysin at the end of August and we'd really like to bring our dog with us. He's a bit of a special case as he's a rescue dog who can get anxious when left alone for too many hours during the day. We lived in Hong Kong before and had someone who looked after him at her home from 7am to 3pm. We'd really like to organise something similar for him in Leysin. He's a fabulous, affectionate dog who loves walks and company. Does anyone know of someone who might be able to ""dog sit"" for us during the day? Thanks!
		"	no particular reputation at present	Join Date: Jul 2010	Groaned at 0 Times in 0 Posts	Dog Sitter in Leysin	LMB	Posts: 2
2030	null	null	null	null	" 
			
			Sorry for the confusion (I don't know if I'm coming or going at the moment) - yes we are staying in the UK
		"	null	null	null	Registering a 'visiting' dog - any advice?	guest	null
2031	null	null	null	null	" 
			
			Thread closed upon OP's request - job has been filled.
		"	null	null	null	Cat/Apartment Sitter NEEDED	guest	null
