	hrefs	replies	threads	views
5272	http://www.englishforum.ch/family-matters-health/90661-24-hr-phone-number-doctor.html	1	24 hr phone number for doctor?	814
5273	http://www.englishforum.ch/family-matters-health/90423-where-may-i-find-non-mainstream-clothing-boys.html	5	Where may I find non-mainstream clothing for boys	1,853
5274	http://www.englishforum.ch/family-matters-health/90542-whats-best-most-unusual-wedding-ceremony-you-attended.html	14	Whats the best or most unusual wedding ceremony you attended?	1,923
5275	http://www.englishforum.ch/family-matters-health/90506-general-physician-how-get-him-her.html	4	General physician and how to get him/her	1,013
5276	http://www.englishforum.ch/family-matters-health/90518-divorce-drama.html	16	Divorce drama	1,321
5277	http://www.englishforum.ch/family-matters-health/90499-looking-au-pair-share.html	0	Looking for an au pair share	634
5278	http://www.englishforum.ch/family-matters-health/90489-chriopodist-zurich.html	1	Chriopodist in Zurich?	692
5279	http://www.englishforum.ch/family-matters-health/90370-how-come-i-have-pay-insurance-subsidy-back.html	2	How come I have to pay the insurance subsidy back???	1,029
5280	http://www.englishforum.ch/family-matters-health/90308-good-schools-kanton-aargau.html	2	Good schools Kanton Aargau	840
5281	http://www.englishforum.ch/family-matters-health/89933-what-should-i-do-before-delivery.html	7	what should I do before delivery?	1,678
5282	http://www.englishforum.ch/family-matters-health/8438-english-medium-schools-zurich.html	14	English medium Schools in Zurich	13,377
5283	http://www.englishforum.ch/family-matters-health/90311-anyone-tried-kolcraft-tandem-pram.html	0	Anyone tried the Kolcraft Tandem pram?	764
5284	http://www.englishforum.ch/family-matters-health/89386-mastectomy-geneva-please-help.html	35	mastectomy in Geneva please help!	2,093
5285	http://www.englishforum.ch/family-matters-health/90248-registering-family-doctor-g-p-before-needing-appointment.html	1	Registering with a family doctor (G.P.) before needing an appointment	1,053
5286	http://www.englishforum.ch/family-matters-health/90249-english-speaking-gp-interlaken.html	1	English-speaking GP in Interlaken	928
5287	http://www.englishforum.ch/family-matters-health/81401-please-help-acl-specialist-hospital.html	2	Please HELP ACL specialist and hospital	863
5288	http://www.englishforum.ch/family-matters-health/90168-english-speaking-babysitters.html	3	English speaking babysitters	681
5289	http://www.englishforum.ch/family-matters-health/90131-psychiatrist-lausanne.html	1	Psychiatrist in Lausanne	2,073
5290	http://www.englishforum.ch/family-matters-health/83472-looking-chiropractor-can-do-acupuncture.html	2	Looking for chiropractor that can do acupuncture	1,646
5291	http://www.englishforum.ch/family-matters-health/47904-kindergarden-kanton-zurich.html	10	kindergarden in kanton Zurich	3,217
5292	http://www.englishforum.ch/family-matters-health/89949-3d-baby-scan-geneva-anyone-had-one.html	2	3d Baby Scan - in Geneva?? Anyone had one?	1,228
5293	http://www.englishforum.ch/family-matters-health/89944-child-benefits.html	1	Child benefits	640
5294	http://www.englishforum.ch/family-matters-health/86191-pregnant-first-baby.html	35	Pregnant with first baby	6,228
5295	http://www.englishforum.ch/family-matters-health/89820-get-rid-dandruff.html	18	get rid of dandruff	2,972
5296	http://www.englishforum.ch/family-matters-health/89841-pram-cover-needed-zug.html	6	Pram cover needed in Zug	848
5297	http://www.englishforum.ch/family-matters-health/89658-giving-birth-clinique-cecil-lausanne.html	3	giving birth at Clinique Cecil in Lausanne	1,945
5298	http://www.englishforum.ch/family-matters-health/89538-paediatrician-basel.html	3	Paediatrician in Basel	732
5299	http://www.englishforum.ch/family-matters-health/89662-breast-pump-needed.html	3	breast pump needed	920
5300	http://www.englishforum.ch/family-matters-health/89563-toothache.html	17	Toothache	2,319
5301	http://www.englishforum.ch/general-off-topic/16591-circumcision-right-wrong.html	-	circumcision	-
5302	http://www.englishforum.ch/family-matters-health/16531-circumcision-switzerland-info-only-please.html	-	Circumcision in Switzerland [info ONLY please]	-
5303	http://www.englishforum.ch/family-matters-health/67715-5-months-pregnant-zurich-want-meet-up.html	32	5 months Pregnant in Zurich - want to meet up?	2,709
5304	http://www.englishforum.ch/family-matters-health/89588-schooling-zurich.html	2	schooling in Zurich	740
5305	http://www.englishforum.ch/family-matters-health/89573-leptospirosis-animals.html	11	Leptospirosis from Animals	1,255
5306	http://www.englishforum.ch/family-matters-health/89491-maternity-pay-when-self-employed.html	7	Maternity pay when self employed	1,235
5307	http://www.englishforum.ch/family-matters-health/89501-my-mother-driving-me-crazy.html	9	my mother is driving me crazy!	1,350
5308	http://www.englishforum.ch/family-matters-health/87587-problems-napping-since-4-weeks-ago.html	13	Problems napping since 4 weeks ago	949
5309	http://www.englishforum.ch/family-matters-health/89306-bath-time-nightmare.html	48	Bath time nightmare	2,662
5310	http://www.englishforum.ch/family-matters-health/89351-baptism-clothes.html	4	Baptism clothes	2,330
5311	http://www.englishforum.ch/family-matters-health/89125-where-would-i-find-babysitter-bulach.html	3	Where would I find a babysitter in Bulach?	788
5312	http://www.englishforum.ch/family-matters-health/89146-break-ups-old-bills.html	20	Break-ups and old bills	1,652
5313	http://www.englishforum.ch/family-matters-health/89090-how-file-complaint-against-dentist-switzerland.html	3	How to file a complaint against a dentist in Switzerland?	1,598
5314	http://www.englishforum.ch/family-matters-health/89131-parenting-premature-baby.html	0	Parenting a premature baby	759
5315	http://www.englishforum.ch/family-matters-health/89118-pre-cana-marriage-preparation-z-rich.html	10	Pre-cana Marriage Preparation in Zürich?	1,758
5316	http://www.englishforum.ch/family-matters-health/89053-looking-divorce-lawyer-recommendations.html	0	Looking for divorce lawyer recommendations.	1,370
5317	http://www.englishforum.ch/family-matters-health/37967-dentists.html	27	Dentists	2,429
5318	http://www.englishforum.ch/family-matters-health/88933-meet-up-new-mums-mums.html	1	Meet Up: New Mums or Mums-to-Be	862
5319	http://www.englishforum.ch/family-matters-health/80713-alcoholism-treatment-help.html	63	Alcoholism treatment and help	6,740
5320	http://www.englishforum.ch/family-matters-health/88396-dentist-tooth-repair-enamel-caps-bern.html	1	Dentist tooth repair, enamel, caps, Bern	1,095
5321	http://www.englishforum.ch/family-matters-health/88727-babysitting-share-who-how-what-your-experiences.html	12	Babysitting - share the who/how/what of your experiences	1,509
5322	http://www.englishforum.ch/family-matters-health/88698-where-weigh-baby-zurich.html	10	Where to weigh baby (Zurich)	1,508
5323	http://www.englishforum.ch/family-matters-health/88731-kinderkrippe-around-d-llikon-regensdorf.html	0	Kinderkrippe around Dällikon/Regensdorf	834
5324	http://www.englishforum.ch/family-matters-health/80103-what-happiness.html	57	What is happiness?	2,984
5325	http://www.englishforum.ch/family-matters-health/65713-cure-cancer-curry.html	38	Cure for cancer: CURRY!	4,410
5326	http://www.englishforum.ch/family-matters-health/86704-antibiotics.html	30	Antibiotics?	2,439
5327	http://www.englishforum.ch/family-matters-health/87755-anybody-experience-pulmonary-embolism-chronic-sinitus.html	7	anybody experience a pulmonary embolism/ chronic sinitus	1,233
5328	http://www.englishforum.ch/family-matters-health/88654-pneumonia-warning-basel.html	2	Pneumonia warning Basel	1,304
5329	http://www.englishforum.ch/family-matters-health/88593-getting-married-france-need-certificate-not-being-married.html	6	Getting Married in France -> Need a Certificate of not being married?	2,567
5330	http://www.englishforum.ch/family-matters-health/88515-divacup.html	3	Divacup	952
5331	http://www.englishforum.ch/family-matters-health/88584-english-speaking-mixed-families.html	1	English speaking /mixed families!!	747
5332	http://www.englishforum.ch/family-matters-health/88487-sports-clothing-school.html	4	Sports Clothing for School	1,451
5333	http://www.englishforum.ch/family-matters-health/88442-daycare-costs-bern.html	3	Daycare costs in Bern	1,811
5334	http://www.englishforum.ch/family-matters-health/88546-creche-cost-calculation-geneva.html	5	Creche cost calculation in Geneva	3,033
5335	http://www.englishforum.ch/family-matters-health/88500-ranking-swiss-doctors.html	22	Ranking of Swiss doctors.	7,186
5336	http://www.englishforum.ch/family-matters-health/88467-nanny-au-pair.html	2	Nanny/Au pair	970
5337	http://www.englishforum.ch/family-matters-health/88404-marriage-partnership-ch.html	14	Marriage and Partnership in CH	1,816
5338	http://www.englishforum.ch/family-matters-health/88099-anti-ageing-basel-style.html	8	Anti-ageing Basel style	2,838
5339	http://www.englishforum.ch/family-matters-health/88285-searching-adhd-specialist-vevey-area.html	6	Searching for ADHD specialist in Vevey area	1,833
5340	http://www.englishforum.ch/family-matters-health/88012-naming-baby.html	20	Naming the baby	1,774
5341	http://www.englishforum.ch/family-matters-health/87608-important-heatwave-ch.html	122	important: Heatwave in CH	9,003
5342	http://www.englishforum.ch/family-matters-health/88321-divorce-sharing-lawyer-moving-out.html	1	Divorce - sharing a lawyer? Moving out?	942
5343	http://www.englishforum.ch/family-matters-health/87799-organizing-move-your-own-what-your-timeline-like.html	9	organizing a move on your own - what was your timeline like?	1,369
5344	http://www.englishforum.ch/family-matters-health/79156-seeking-advice-regarding-adhd-medications.html	7	Seeking advice regarding ADHD medications	2,440
5345	http://www.englishforum.ch/family-matters-health/88065-do-you-want-eat-healthier-add-some-olive-oil.html	0	Do you want to eat healthier? Add some olive oil !	772
5346	http://www.englishforum.ch/family-matters-health/87599-sports-clubs-children-there-no-sport-just-fun-here.html	10	Sports Clubs for children - is there no sport just for fun here.	1,436
5347	http://www.englishforum.ch/family-matters-health/87622-help-advice-paying-dr-bill.html	11	HELP! advice on paying the Dr. bill	1,295
5348	http://www.englishforum.ch/family-matters-health/87831-international-divorce-questions.html	24	International Divorce Questions	3,465
5349	http://www.englishforum.ch/family-matters-health/86895-diet-phobias.html	65	Diet Phobias	4,011
5350	http://www.englishforum.ch/family-matters-health/87186-pregnant-genetic-testing-cf-frag-x-sma.html	24	pregnant - genetic testing for CF/frag X/SMA	4,321
5351	http://www.englishforum.ch/family-matters-health/87948-4-yr-old-zurich.html	10	4 yr old in Zurich	1,077
5352	http://www.englishforum.ch/family-matters-health/87138-when-how-did-you-introduce-other-half-your-parents.html	38	When/how did you introduce the other half to your parents?	2,664
5353	http://www.englishforum.ch/family-matters-health/87933-zh-universikum-program-2010-2011-available.html	0	[ZH] Universikum program 2010-2011 is available	940
5354	http://www.englishforum.ch/family-matters-health/87715-english-speaking-female-doctor-reinach-bl.html	3	English speaking female doctor in Reinach (BL)	1,623
5355	http://www.englishforum.ch/family-matters-health/83233-daycare-i-need-your-help.html	1	Daycare - I need your help	969
5356	http://www.englishforum.ch/family-matters-health/87752-asian-hairdresser.html	6	Asian Hairdresser	1,423
5357	http://www.englishforum.ch/family-matters-health/87716-anyone-taking-sibrovita-gelomyrthol.html	3	anyone taking sibrovita/gelomyrthol	2,839
5358	http://www.englishforum.ch/family-matters-health/87572-my-first-kindergarten-experience.html	18	My first Kindergarten experience...	3,754
5359	http://www.englishforum.ch/family-matters-health/87669-help-friend-has-surgery-zh-hi-wife-looking-simple-place-stay-sleep.html	0	[help] friend has surgery in ZH, hi wife looking for simple place to stay/sleep	676
5360	http://www.englishforum.ch/family-matters-health/87579-basel-land-versus-basel-stadt-kindergartens.html	2	Basel land versus Basel stadt kindergartens?	1,590
5361	http://www.englishforum.ch/family-matters-health/87532-phd-sponsor.html	7	PHD Sponsor	1,081
5362	http://www.englishforum.ch/family-matters-health/70313-schaffhausen-zurich-nct-group-anyone-interested.html	6	Schaffhausen/Zurich 'NCT' group, anyone interested?!	2,471
5363	http://www.englishforum.ch/family-matters-health/30771-buying-kids-clothes-online.html	12	Buying kids clothes online	11,280
5364	http://www.englishforum.ch/family-matters-health/87502-birthday-party-pirate-stuff.html	2	Birthday party pirate stuff..	831
5365	http://www.englishforum.ch/family-matters-health/87451-religion-class-1-klasse-first-grade.html	12	Religion class in 1. Klasse [first grade]	1,678
5366	http://www.englishforum.ch/family-matters-health/87507-american-switzerland.html	5	american to Switzerland	830
5367	http://www.englishforum.ch/family-matters-health/85503-daddy-days-daddies-dazed.html	39	Daddy days or Daddies dazed?	2,283
5368	http://www.englishforum.ch/family-matters-health/87364-dentist-lausanne.html	2	Dentist in Lausanne	1,724
5369	http://www.englishforum.ch/family-matters-health/87360-baby-detergent.html	6	Baby Detergent	2,735
5370	http://www.englishforum.ch/family-matters-health/87345-nanny-babysitting-agency-needed.html	1	Nanny/babysitting agency needed	760
5371	http://www.englishforum.ch/family-matters-health/85462-when-do-primary-schools-finish-summer-vaud.html	8	When do primary schools finish for summer in Vaud?	1,253
5372	http://www.englishforum.ch/family-matters-health/87286-laser-dermatology-fraxel-laser-zurich.html	1	laser dermatology / fraxel laser in Zurich	2,722
5373	http://www.englishforum.ch/family-matters-health/86744-does-anyone-know-much-about-kindesanerkennungen.html	6	Does anyone know much about a Kindesanerkennungen?	1,306
5374	http://www.englishforum.ch/family-matters-health/86881-i-want-do-myself.html	58	I want to do it myself!	3,752
5375	http://www.englishforum.ch/family-matters-health/87082-birth-plans-doctors-vs-midwifes.html	21	Birth Plans - and doctors vs midwifes	2,404
5376	http://www.englishforum.ch/family-matters-health/87044-full-day-schooling-care-5-year-old-zurich.html	30	Full day schooling/care for 5 year old in Zurich	2,362
5377	http://www.englishforum.ch/family-matters-health/87083-help-my-orthodontic-treatment-has-gone-very-wrong.html	6	Help!    My Orthodontic Treatment Has Gone Very Wrong	2,719
5378	http://www.englishforum.ch/family-matters-health/52454-italian-speaking-cr-che-maman-du-jour-geneva.html	2	Italian speaking crèche/maman du jour in Geneva?	2,208
5379	http://www.englishforum.ch/family-matters-health/87032-university-lugano-mba-programm.html	5	University of Lugano, MBA Programm	2,179
5380	http://www.englishforum.ch/family-matters-health/62631-expecting-baby.html	36	Expecting a baby	4,956
5381	http://www.englishforum.ch/family-matters-health/86906-distance-learning-mba-programs.html	10	Distance learning MBA programs	3,502
5382	http://www.englishforum.ch/family-matters-health/86861-basel-physio-needed-spd-pregnancy-related.html	5	Basel - physio needed for SPD (pregnancy related)	1,367
5383	http://www.englishforum.ch/family-matters-health/56344-hairdresser-needed-nyon-vaud.html	3	Hairdresser Needed - Nyon/Vaud	2,749
5384	http://www.englishforum.ch/family-matters-health/86759-new-born-medical-insurance.html	6	new Born medical insurance	1,188
5385	http://www.englishforum.ch/family-matters-health/24874-english-speaking-doctors-fribourg.html	14	English Speaking Doctors in fribourg	4,866
5386	http://www.englishforum.ch/family-matters-health/86631-teutonia-kinderwagon-advice.html	13	Teutonia kinderwagon advice?	6,074
5387	http://www.englishforum.ch/family-matters-health/86656-dentist-valais.html	1	Dentist in valais	1,026
5388	http://www.englishforum.ch/family-matters-health/86160-public-tantrum-terrible-2-a.html	62	Public Tantrum and Terrible 2	3,854
5389	http://www.englishforum.ch/family-matters-health/86513-blood-groups.html	20	Blood groups	2,148
5390	http://www.englishforum.ch/family-matters-health/86480-school-sporty-10-9-year-old-boys-zurich.html	3	School for sporty 10 and 9 year old boys in Zurich	915
5391	http://www.englishforum.ch/family-matters-health/86466-over-counter-medications-help.html	4	over the counter medications help	2,630
5392	http://www.englishforum.ch/family-matters-health/86360-cannot-find-old-post-regarding-affordable-education.html	1	Cannot find old post regarding affordable education	661
5393	http://www.englishforum.ch/family-matters-health/30145-mba-switzerland-france.html	43	MBA in Switzerland or France	4,529
5394	http://www.englishforum.ch/family-matters-health/86299-professional-first-aid-accessories.html	4	Professional first-aid accessories?	579
5395	http://www.englishforum.ch/family-matters-health/86266-english-speaking-fam-dr-basel.html	6	English speaking Fam Dr. In Basel	4,023
5396	http://www.englishforum.ch/family-matters-health/84884-detecting-cancer-early-potential-dynamite.html	41	Detecting cancer early - potential dynamite!	3,014
5397	http://www.englishforum.ch/family-matters-health/86151-men-forget-iphone-want-status-grab-infant.html	13	Men: forget that iphone.  Want status?  Grab an infant!	1,077
5398	http://www.englishforum.ch/family-matters-health/86121-alimony-affecting-tax-advice-needed.html	2	alimony affecting tax - advice needed	1,100
5399	http://www.englishforum.ch/family-matters-health/86116-giving-birth-bern.html	2	giving birth in Bern	1,551
5400	http://www.englishforum.ch/family-matters-health/85956-mosquito-foot.html	14	mosquito  FOOT	2,711
5401	http://www.englishforum.ch/family-matters-health/86099-my-children-havent-seen-my-family-4yrs-mother-says-no.html	2	My Children Havent Seen My Family In 4Yrs,, Mother Says NO .......	1,163
5402	http://www.englishforum.ch/family-matters-health/86056-my-toddler-turned-possessive-overnight.html	22	My toddler turned possessive overnight...	2,769
5403	http://www.englishforum.ch/family-matters-health/86058-le-chat-botte-private-daycare-geneva-heard-them.html	2	"""Le Chat Botte"", a private daycare in Geneva - heard of them ?"	1,431
5404	http://www.englishforum.ch/family-matters-health/85920-advice-medicines.html	5	advice for medicines	1,139
5405	http://www.englishforum.ch/family-matters-health/83043-something-borrowed-something-blue.html	46	Something borrowed, something blue?	3,420
5406	http://www.englishforum.ch/family-matters-health/85935-where-should-i-go-declare-i-got-married.html	3	Where should I go to declare that I got married?	732
5407	http://www.englishforum.ch/family-matters-health/85746-english-language-antenatal-classes-ticino.html	2	English-language antenatal classes in Ticino	944
5408	http://www.englishforum.ch/family-matters-health/28728-advise-needed-divorce-law-living-elsewhere-but-marriage-registered-switzerland.html	15	Advise Needed on Divorce Law-Living Elsewhere But Marriage Registered in Switzerland	5,262
5409	http://www.englishforum.ch/family-matters-health/85805-thread-split-possible-link-between-yasmin-lung-embolism.html	24	[Thread split] Possible link between Yasmin and lung embolism	1,537
5410	http://www.englishforum.ch/family-matters-health/74476-lancet-withdraws-paper-linked-mmr-vaccine-autism.html	6	Lancet withdraws paper that linked MMR vaccine to Autism	1,323
5411	http://www.englishforum.ch/family-matters-health/85509-giving-birth-basel-merian-iseln-bethesda-hospital.html	4	Giving birth in Basel:Merian Iseln or Bethesda Hospital	3,151
5412	http://www.englishforum.ch/family-matters-health/85639-local-school-my-12-year-old-son.html	8	Local school for my 12 year old son	1,753
5413	http://www.englishforum.ch/family-matters-health/85187-bilingual-childcare-preschool-z-rich.html	5	Bilingual childcare/preschool in Zürich	2,353
5414	http://www.englishforum.ch/family-matters-health/85606-any-english-speaking-wedding-planner.html	2	Any english speaking wedding planner?	1,024
5415	http://www.englishforum.ch/family-matters-health/85559-deleted.html	0	Deleted	657
5416	http://www.englishforum.ch/family-matters-health/85336-swiss-private-schools-young-teenager.html	3	Swiss private schools for young teenager?	1,221
5417	http://www.englishforum.ch/family-matters-health/85064-deceived-zurich-dentist.html	39	Deceived by a Zurich dentist !	7,778
5418	http://www.englishforum.ch/family-matters-health/56077-podiatrist-zurich.html	5	podiatrist in zurich	5,825
5419	http://www.englishforum.ch/family-matters-health/85444-swiss-birth-certificate-mother-s-name.html	3	Swiss birth certificate - mother's name	1,317
5420	http://www.englishforum.ch/family-matters-health/85432-dentist-payment-methods.html	0	Dentist payment methods	640
5421	http://www.englishforum.ch/family-matters-health/85326-how-dress-newborn-summer.html	22	how to dress a newborn in summer??	3,070
5422	http://www.englishforum.ch/family-matters-health/85062-am-i-only-non-parent-here-choice.html	123	Am I the only non parent here by CHOICE?	6,752
5423	http://www.englishforum.ch/family-matters-health/85362-pregnant-basel-paperwork-after-childbirth.html	1	Pregnant in Basel - paperwork after childbirth	1,488
5424	http://www.englishforum.ch/family-matters-health/85360-pediatricians-geneva.html	1	Pediatricians Geneva	1,091
5425	http://www.englishforum.ch/family-matters-health/85352-advice-needed-changing-doctor.html	9	Advice needed on changing doctor	1,283
5426	http://www.englishforum.ch/family-matters-health/84690-english-medium-schools-basel-primary-2-class.html	3	English medium schools in Basel for Primary 2 class	2,142
5427	http://www.englishforum.ch/family-matters-health/85321-any-english-speaking-doctor-geneva-preganant-examination.html	0	Any English-Speaking doctor in geneva for Preganant examination?	873
5428	http://www.englishforum.ch/family-matters-health/84968-kids-international-school-local-grade1.html	62	Kids from International School to local - (Grade1)	5,881
5429	http://www.englishforum.ch/family-matters-health/85201-school-term-times.html	3	school term times	959
5430	http://www.englishforum.ch/family-matters-health/85132-need-explanation-about-summer-school-holidays.html	22	Need explanation about the summer school holidays..	2,442
5431	http://www.englishforum.ch/family-matters-health/83207-allergy-sinus-what-end-my-tether.html	36	allergy or sinus or what ?? end of my tether	2,958
5432	http://www.englishforum.ch/family-matters-health/85166-speech-therapist-child-english.html	0	Speech Therapist for child in English	748
5433	http://www.englishforum.ch/family-matters-health/85104-kindergarten-open-day.html	3	kindergarten open day	1,170
5434	http://www.englishforum.ch/family-matters-health/84036-dance-movement-class-mothers-kids.html	7	Dance-movement class for mothers with kids	1,450
5435	http://www.englishforum.ch/family-matters-health/85092-local-schooling-11-8-8-years-old-basel.html	3	Local Schooling for 11,8,8 years old in Basel	724
5436	http://www.englishforum.ch/family-matters-health/84415-need-info-relocating-w-high-school-aged-child.html	16	Need info on relocating w/high school aged child.	2,086
5437	http://www.englishforum.ch/family-matters-health/84989-hi-please-need-legal-advice-family-matter.html	7	Hi, please need legal advice on family matter	1,233
5438	http://www.englishforum.ch/family-matters-health/84981-haven-t-got-clue-parents.html	227	Haven't got a clue parents...	10,755
5439	http://www.englishforum.ch/family-matters-health/51177-purchasing-breast-pump-zh.html	10	Purchasing Breast Pump [ZH]	3,144
5440	http://www.englishforum.ch/family-matters-health/85007-eng-speaking-psycho-therapist-zurich.html	1	ENG speaking (psycho)therapist in Zurich	616
5441	http://www.englishforum.ch/family-matters-health/84987-english-speaking-physiotherapist-needed-gold-coast.html	1	english speaking physiotherapist needed on gold coast	839
5442	http://www.englishforum.ch/family-matters-health/84967-no-maternity-leave.html	7	No Maternity leave?	1,628
5443	http://www.englishforum.ch/family-matters-health/84858-creche-biel.html	1	Creche in Biel	1,338
5444	http://www.englishforum.ch/family-matters-health/84952-any-mums-small-children-opfikon.html	0	Any mums with small children in Opfikon	559
5445	http://www.englishforum.ch/family-matters-health/84831-my-son-3-1-2-years-old-doesn-t-want-learn-german.html	11	my son (3 1/2 years old) doesn't want to learn german	1,553
5446	http://www.englishforum.ch/family-matters-health/84823-how-deal-your-mum.html	21	How to deal with your Mum...	2,221
5447	http://www.englishforum.ch/family-matters-health/84351-swiss-legal-definition-dependant-child.html	22	Swiss legal definition - dependant child.	2,066
5448	http://www.englishforum.ch/family-matters-health/84893-otc-medicines-post.html	5	OTC medicines by post	1,046
5449	http://www.englishforum.ch/family-matters-health/84865-june-july-winterthur-toddler-meetup-interest-anyone.html	0	June/July Winterthur Toddler Meetup - Interest anyone?	526
5450	http://www.englishforum.ch/family-matters-health/81095-use-pacifier-not-baby.html	64	Use pacifier or not for baby?	4,082
5451	http://www.englishforum.ch/family-matters-health/84839-bilingual-preschool-english-german-hoengg.html	0	Bilingual preschool (English/German) Hoengg	1,038
5452	http://www.englishforum.ch/family-matters-health/84797-photorejuvenation.html	5	Photorejuvenation	996
5453	http://www.englishforum.ch/family-matters-health/84421-best-international-school-around-wollisofen-zurich.html	4	Best International school around Wollisofen - Zurich	2,034
5454	http://www.englishforum.ch/family-matters-health/84789-how-make-perfume-my-5-year-old-daughter.html	6	How to make perfume with my 5 year old daughter?	9,927
5455	http://www.englishforum.ch/family-matters-health/84793-3-weeks-summer-vacation-kids-what-should-working-parents-do.html	1	3 weeks summer vacation for kids - what should working parents do?	1,166
5456	http://www.englishforum.ch/family-matters-health/80162-reflexology-pregnancy.html	4	Reflexology in pregnancy	1,054
5457	http://www.englishforum.ch/family-matters-health/84727-family-lawyer-needed-basel.html	2	Family Lawyer Needed Basel	1,347
5458	http://www.englishforum.ch/family-matters-health/84612-huge-bump-forehead-advice-please.html	17	Huge bump on forehead, advice please	6,927
5459	http://www.englishforum.ch/family-matters-health/48075-toddler-group-st-louis-near-basel.html	5	toddler group in St Louis, near Basel	2,916
5460	http://www.englishforum.ch/family-matters-health/84682-looking-homepathic-doctor-zurcher-oberland.html	0	Looking for a Homepathic doctor in  Zurcher Oberland	491
5461	http://www.englishforum.ch/family-matters-health/84653-sports-medicin.html	1	Sports Medicin	650
5462	http://www.englishforum.ch/family-matters-health/84628-getting-married-switzerland.html	3	Getting married in Switzerland	2,216
5463	http://www.englishforum.ch/family-matters-health/84373-living-together-after-breaking-up.html	43	Living together after breaking up	3,916
5464	http://www.englishforum.ch/family-matters-health/84514-sun-safety.html	27	Sun Safety	3,914
5465	http://www.englishforum.ch/family-matters-health/84259-british-curriculum-schools.html	10	British Curriculum Schools	4,561
5466	http://www.englishforum.ch/family-matters-health/83686-being-bad-relationships-good-survival.html	7	Being bad at relationships is good for survival	950
5467	http://www.englishforum.ch/family-matters-health/84492-dental-hygiene-kids.html	5	Dental Hygiene for kids?	1,018
5468	http://www.englishforum.ch/family-matters-health/84468-face-painter-balloon-sculpter-child-entertainment-basel.html	0	Face-painter/Balloon-sculpter/Child Entertainment Basel	1,265
5469	http://www.englishforum.ch/family-matters-health/84361-playgroups-zurich-around-zoo-area.html	0	Playgroups in Zurich around the Zoo area	599
5470	http://www.englishforum.ch/family-matters-health/84177-what-academic-year-will-my-daughter-enter-public-school.html	3	What academic year will my daughter enter public school?	1,005
5471	http://www.englishforum.ch/family-matters-health/84257-thalwill-horgen-zurich-orthodontist.html	2	Thalwill/Horgen/Zurich Orthodontist	1,734
5472	http://www.englishforum.ch/family-matters-health/84099-stem-cells.html	18	Stem Cells...!	1,355
5473	http://www.englishforum.ch/family-matters-health/83801-chocolate-milk-diet.html	6	"Chocolate Milk ""Diet"""	1,712
5474	http://www.englishforum.ch/family-matters-health/83973-death-spouse-rights-benefits.html	22	Death of spouse - rights/benefits?	2,799
5475	http://www.englishforum.ch/family-matters-health/83946-crutches-needed-z-rich.html	12	Crutches needed [Zürich]	2,050
5476	http://www.englishforum.ch/family-matters-health/84010-church-wedding-possible.html	7	Church Wedding Possible?	1,051
5477	http://www.englishforum.ch/family-matters-health/82286-do-you-think-ch-child-friendly.html	28	Do you think CH is child friendly?	3,099
5478	http://www.englishforum.ch/family-matters-health/83972-does-anybody-have-opinion-coll-ge-champittet.html	3	"Does anybody have an opinion of ""Collège Champittet"" ?"	3,431
5479	http://www.englishforum.ch/family-matters-health/82291-how-deal-children-working-parents.html	72	How to deal with children as working parents?	7,065
5480	http://www.englishforum.ch/family-matters-health/83823-his-n-hers-foot-care-where-go.html	11	His'n'hers foot care - where to go?	1,700
5481	http://www.englishforum.ch/family-matters-health/83835-gynaecologist-bern.html	3	Gynaecologist in Bern?	973
5482	http://www.englishforum.ch/family-matters-health/82828-children-s-size-20-rain-boots-where-find.html	24	children's size 20 rain boots-where to find?	2,624
5483	http://www.englishforum.ch/family-matters-health/83911-open-day-bilingual-childrens-nursery.html	0	Open Day at Bilingual Childrens Nursery	1,005
5484	http://www.englishforum.ch/family-matters-health/83857-baby-food-diet.html	14	Baby Food Diet	1,434
5485	http://www.englishforum.ch/family-matters-health/83755-strange-science-female-pleasure.html	18	"""The strange science of female pleasure"""	1,706
5486	http://www.englishforum.ch/family-matters-health/83728-wife-control-21st-century.html	77	Wife control in the 21st century...	5,459
5487	http://www.englishforum.ch/family-matters-health/83750-nose-ear-throat-doctor-zurich.html	0	Nose, ear, throat doctor in Zurich	2,459
5488	http://www.englishforum.ch/family-matters-health/83418-beeswax-sheet-baby-s-cough.html	7	Beeswax sheet for baby's cough?	2,305
5489	http://www.englishforum.ch/family-matters-health/83519-skiing.html	3	skiing	822
5490	http://www.englishforum.ch/family-matters-health/83507-all-parents-out-there.html	5	For all the parents out there...	1,046
5491	http://www.englishforum.ch/family-matters-health/78210-advice-how-much-pay-overnite-care.html	3	Advice on how much to pay for overnite care	812
5492	http://www.englishforum.ch/family-matters-health/68176-public-schools-some-classes-english.html	72	Public schools with (some) classes in English	5,976
5493	http://www.englishforum.ch/family-matters-health/80762-becoming-single-mum-switzerland.html	42	Becoming a single mum in Switzerland	6,067
5494	http://www.englishforum.ch/family-matters-health/83325-making-appointment-specialist.html	10	making an appointment with a specialist	1,018
5495	http://www.englishforum.ch/family-matters-health/83357-international-schools-young-children-uetliberg.html	3	International schools for young children in Uetliberg	833
5496	http://www.englishforum.ch/family-matters-health/47160-laser-eye-surgury.html	66	Laser eye surgury	8,195
5497	http://www.englishforum.ch/family-matters-health/82558-pregymnasium-test.html	4	Pregymnasium Test	1,166
