	date	exp	groaned	location	post	reputation	since	thanked	thread	user	user_posts
6597	12.09.2009, 15:52	Member	Thanked 55 Times in 23 Posts	Location: Zuirch	"    You sure..?    
I just checked Europcar, for a one month rental on a compact (VW Polo or similar) it returned a rate of 1,959.96 chf. (includes 3,000km) but a similar compact from Mobility costs 780.- chf. (includes 1,250km). If you absolutely need 3,000km then the extra 1,750km on the Mobility car will cost an extra 350.-chf (0.20 per km). That's still nearly half of what a normal car rental would want.   
sources:    
Mobility:    
Europcar:   "	no particular reputation at present	Join Date: Jun 2009	Groaned at 28 Times in 16 Posts	Long term rent, short term lease	mahmed	Posts: 134
6598	09.09.2009, 18:16	Newbie 1st class	Thanked 8 Times in 7 Posts	Location: Zurich	"    Thats the point.  with human intervention I wouldnt have been ticketed because it is unreasonable to ticket someone for staying 45 seconds in a deserted bus lane at one minute into the ticket window on a sunday.   
We do actually pick and choose the laws we obey for all but the most reserved people.  do you ever drive over the speed limit ? i mean ever, by 1kph ?  then that shoudl be a ticket.  ever drop litter even once in your life, then you should be fined under the military style absolute law your imposing.   
And why do we have courts ?  in a world where you break the law you get punished, what is the point of sentencing guidelines.  because in a world where you absolutely get the punishment for breaking the law there wouldnt be people let off for first offences because your saying its the law, take the ticket (or sentence).  What a judge does is humanize that into a suitable punishment, often letting people off under certain circumstances - one of which for example might be that a bus lane ticket at 7.01 is unfair when you look at it sensibly and not like a computer program.
		"	earned some respect	Join Date: Jul 2009	Groaned at 0 Times in 0 Posts	Parking tickets on a UK registered car	GenevaCamper	Posts: 29
6599	11.09.2009, 21:27	Newbie	Thanked 0 Times in 0 Posts	Location: denmark	" 
			
			This subject has been well covered in other threads like  .   
Use the search function to find other threads.
		"	no particular reputation at present	Join Date: Aug 2009	Groaned at 0 Times in 0 Posts	moving to Switzerland with a foreign plate	gpp	Posts: 9
6600	06.09.2009, 02:09	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: london	"    It denotes my ethnic origin in a cleverly obscure fashion.   
The puzzle is to work out what it is...   "	no particular reputation at present	Join Date: Sep 2009	Groaned at 0 Times in 0 Posts	9 o'clock day pass usage	pbs6vas	Posts: 10
6601	08.09.2009, 22:27	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: london	" 
			
			Thank you very much guys. Great help. 
Cheers
		"	no particular reputation at present	Join Date: Sep 2009	Groaned at 0 Times in 0 Posts	Boat ride on Lake Zurich & Trip to Uetliberg	pbs6vas	Posts: 10
6602	10.09.2009, 13:20	Newbie	Thanked 1 Time in 1 Post	Location: Winterthur	" 
			
			Hi,   
I found this    
Good luck!    "	no particular reputation at present	Join Date: May 2009	Groaned at 0 Times in 0 Posts	English Driving Instructor in Winterthur	Luljeta	Posts: 3
6603	11.08.2009, 10:33	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Chancy, Nr Geneva	" 
			
			Hi Chris, I also live in Chancy and need a van for probably half a day, do you wish to share the cost of a van if we can find one? Andrew
		"	no particular reputation at present	Join Date: Jul 2009	Groaned at 0 Times in 0 Posts	Van Hire - Geneva	Chris Mills	Posts: 12
6604	07.09.2009, 16:03	Member	Thanked 30 Times in 16 Posts	Location: Valais	" 
			
			Thanks everyone.  I guess the answer is then to see if it becomes a problem.  Still better than buying out of the leases straight away.
		"	made some interesting contributions	Join Date: Apr 2009	Groaned at 0 Times in 0 Posts	UK Company Cars > 12 Months in CH?	babuyagu	Posts: 125
6605	06.09.2009, 05:11	Newbie 1st class	Thanked 1 Time in 1 Post	Location: Zurich	"    But what are the chances of you driving on roads when the outside temperature drops below 7C?    
That is what the winter tyres are mainly for.   
I am sure there are a raft of expats who don't know the local lingo that manage to fudge their way through the Winter tyre routine every year.
		"	no particular reputation at present	Join Date: May 2009	Groaned at 1 Time in 1 Post	Tires - buy them before coming over?	AW1	Posts: 11
6606	07.09.2009, 03:00	Newbie	Thanked 0 Times in 0 Posts	Location: yverdon-les-bains	" 
			
			7 years! Come on!
		"	annoyed a few people around here	Join Date: Sep 2009	Groaned at 9 Times in 2 Posts	super man help me! got caught by driving without license	suissekim	Posts: 5
6607	04.09.2009, 10:13	Senior Member	Thanked 81 Times in 43 Posts	Location: UK (ex CH)	" 
			
			I phoned today and they should come tomorrow. I am in all day. Just want to drive.
		"	earned the respect of many	Join Date: Aug 2007	Groaned at 2 Times in 2 Posts	What happens if you are not in when your license plates are delivered?	cbb	Posts: 419
6608	01.02.2008, 15:55	Banned	Thanked 0 Times in 0 Posts	Location: Zurich	" 
			
			My first post on this forum comes with an answer to the author of this thread.   
A colleage of mine from my unviversity in Switzerland had the same situation. She had been living in Switzerland for more than 1 year, and recently drove her car from Bulgaria with Bulgarian plates on, and been driving it in Switzerland with a driver's license from Bulgaria. When she was stopped by the Kontrole / Random police checks, the police told her she has been living in Switzerland with a B-Permit for over a year already, and had to obtain a Swiss drivers license in order to continue driving legaly in the country. She said she had not known about law, and the police said, its her responsibilty to check the law rules. Well later, nothing really happened, and she proceeded to change her license to a Swiss one, but was also sent a fine of 600 CHF because she was driving with foreign license, and been in Switzerland for over a year.   
I had a situation myself, when I was stopped by controle, I showed them my UAE drivers license, then they asked for the international booklet as well, that time it was at my apartment, and forgot to carry it with me. They were so nice as to follow all the way to my house, and to my home lol. I showed the international driving booklet, and my B-Permit, and everthing was ok. The police officer advised me that in 2 months, I need to get a Swiss license, because I will have surpassed more than 1 year in the country.
		"	no particular reputation at present	Join Date: Feb 2008	Groaned at 0 Times in 0 Posts	Non conversion of drivers licence-stopped by Police	eddiesmith1001	Posts: 6
6609	07.09.2009, 11:14	Newbie	Thanked 0 Times in 0 Posts	Location: Greece,Zakynthos island	" 
			
			Good morning. 
Can i buy one card for all my trasportation at Laussane 5 days and at Zurich 15 days ?for two person.If exist how much cost? 
What i have to do? 
THANK YOU...
		"	no particular reputation at present	Join Date: Sep 2009	Groaned at 0 Times in 0 Posts	Bus or tram card...	dll.hal	Posts: 2
6610	06.09.2009, 22:37	Newbie	Thanked 0 Times in 0 Posts	Location: Tenniken	    That's what I was angling for ...   	no particular reputation at present	Join Date: Sep 2009	Groaned at 0 Times in 0 Posts	Moving a Spa from Geneva to Basel	harrij19	Posts: 3
6611	14.07.2008, 17:45	Newbie 1st class	Thanked 1 Time in 1 Post	Location: Geneva	" 
			
			My wife has a license from her home country, but it's not valid here. She has passed the theory test now, so I believe she can drive our car as long as I'm a passenger (and L Plates also needed). Do I even need to inform my insurance company in this case?
		"	no particular reputation at present	Join Date: Jul 2008	Groaned at 0 Times in 0 Posts	Insurance issue?	essex	Posts: 14
6612	12.06.2009, 16:16	Forum Veteran	Thanked 1,097 Times in 546 Posts	Location: Adliswil (close to Zurich)	" 
			
			Hi Bas 
Did you find the rules for inlatables? I just borrowed an infatable with an outboard and fancy taking it for a spin, but 174 pages of German is going sloooooooow for me.   
Reid.
		"	a reputation beyond repute	Join Date: Mar 2008	Groaned at 48 Times in 21 Posts	Rules w.r.t. small outboard motor ?	BasP72	Posts: 1,450
6613	06.09.2009, 13:48	Member	Thanked 61 Times in 27 Posts	Location: UK	" 
			
			Sorry to ask so many questions...  
The form came from the leasing company and is already signed by them so do you think that I still have to send it back to them to get another form to take to the Strassenverkhersamt or should I take this form?
		"	earned some respect	Join Date: Oct 2007	Groaned at 0 Times in 0 Posts	End of car lease and paperwork	joeyjo	Posts: 138
6614	null	null	null	null	    Yes, more precise   	null	null	null	after a minor accidient...	guest	null
6615	null	null	null	null	" 
			
			I guess it has gotten better since I was on it some 20 years ago, it was terrible then, good luck on your trip.
		"	null	null	null	Sustenpass?	guest	null
6616	02.09.2009, 23:33	Member	Thanked 10 Times in 9 Posts	Location: Zürich	"   
pretty pictures there - I'm thinking it's part of A1 and it will need something but not theory.
		"	no particular reputation at present	Join Date: Nov 2007	Groaned at 2 Times in 2 Posts	I will need to make any kind of test, course to ride a 50cc scooter?	Jmavatar	Posts: 124
6617	02.09.2009, 13:50	Newbie	Thanked 1 Time in 1 Post	Location: Zurich	" 
			
			This is just to finance the freedom of the two Swiss hostages from Libya  Pay and help the freedom  "	no particular reputation at present	Join Date: Jul 2009	Groaned at 0 Times in 0 Posts	Parking fines	joolsb	Posts: 9
6618	02.09.2009, 13:43	Forum Legend	Thanked 2,856 Times in 1,550 Posts	Location: Zürich	" 
			
			Had a quick look on the SBB site but not much luck as it's too early for the ski season. Came across the following blog which gives a bit more information:     
A good point to remember here too is that if you do buy the pass in advance, you'll get a money-off voucher for any equipment hiring you need to do at Intersport.
		"	a reputation beyond repute	Join Date: Aug 2008	Groaned at 50 Times in 36 Posts	Rail & Ski with a GA	Gastro Gnome	Posts: 3,555
6619	02.09.2009, 12:21	Junior Member	Thanked 3 Times in 2 Posts	Location: uk	" 
			
			The oyster card is more like a pre-paid phone card, only smarter. You can travel most everywhere, and the fare gets deducted for every trip up to a daily limit. It's nice, I have two for the occasional trip to London.   
Our CH ""travel cards"" are not much like this. It's a card you purchase (pre-pay) for a certain time period (1 day, week, month, year), for a certain ""zone"" or for travel between two defined points.  
This is usually a good deal if you use it to go to work for example, 5 days a week. Any less and you may want to consider buying your tickets from the machines at any station as needed.   
Halb-tax (Half-fare) cards are usually nice to have if you travel often between cities. See sbb.ch for all the details in English. 
http://mct.sbb.ch/mct/en/reisemarkt/...te/halbtax.htm 
After a few trips to St Moritz or Zermatt, the card pays for itself.   
I'm sure if you search the EF, you will find a few references on this subject.   
CH-iao
		"	no particular reputation at present	Join Date: Aug 2009	Groaned at 0 Times in 0 Posts	Travel Card - just like the oyster?	box of frogs	Posts: 40
6620	02.09.2009, 12:41	Newbie 1st class	Thanked 14 Times in 5 Posts	Location: Zurich	" 
			
			Last time I bought a bike of someone the seller was very friendly and arranged a MFK, transfer of title to me, registered it under my plate nr. BEFORE any cash changed hands. But after I orally agreed to buy the bike the guy asked me to sign a small contract saying that I would buy the bike.
		"	become a little unpopular	Join Date: Jul 2008	Groaned at 3 Times in 2 Posts	Need advice on private party car purchase	rreist	Posts: 11
6621	02.09.2009, 10:54	Forum Legend	Thanked 2,856 Times in 1,550 Posts	Location: Zürich	   Once I enquired on a similar matter and they told me I would not get a refund on seasonal ticket but I could use the unused part to partially cover the cost of some other type of seasonal ticket.     You said your ticket will expire in a month, cant you just wait?   	a reputation beyond repute	Join Date: Aug 2008	Groaned at 50 Times in 36 Posts	Travelcard refund vs GA	Gastro Gnome	Posts: 3,555
6622	15.07.2009, 15:24	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Dubai/Switzerland (Montreux)	" 
			
			thanks again guys for your replies.   
i have contacted the rental company and they are looking to see if i have any fines (i am travelling soon and would rather just get it all over with).   
what are the chances realistically of me being put in prison? considering that i will pay any fines immediately...    
cheers
		"	become a little unpopular	Join Date: Jul 2009	Groaned at 4 Times in 3 Posts	speeding problem...bad	echrise8888	Posts: 13
6623	01.09.2009, 11:26	Newbie	Thanked 0 Times in 0 Posts	Location: nsw Australia	" 
			
			Thank you so much for all your help i will check it out and bring as much documentation from Australia as i can.
		"	no particular reputation at present	Join Date: Sep 2009	Groaned at 0 Times in 0 Posts	European Parking Card	freddingo	Posts: 5
6624	01.09.2009, 23:02	Newbie 1st class	Thanked 5 Times in 3 Posts	Location: Zurich	" 
			
			Hello, I would like to ask if it's possible to lease a car with an L permit. Please advise. Thank you so much.
		"	no particular reputation at present	Join Date: Apr 2009	Groaned at 1 Time in 1 Post	Leasing with an L permit	b18onboost	Posts: 18
6625	30.06.2009, 10:19	Forum Veteran	Thanked 301 Times in 183 Posts	Location: Zurich	" 
			
			Hi try this driving school in Volketswil       
Reto-mike was my teacher and he is very good   
send best regards too! .-)   
Jihan
		"	a reputation beyond repute	Join Date: Aug 2008	Groaned at 11 Times in 10 Posts	Looking for Driving agencies	KarlN	Posts: 1,258
6626	30.08.2009, 15:41	Newbie 1st class	Thanked 2 Times in 2 Posts	Location: Basel 4051	"    Your original question has been answered, but if you work for Novartis then make sure you complete the ""Job-Ticket"" form which you'll probably be given (and ask if you're not).   
This entitles you to buy monthy tickets for 43 CHF (or 430 a year) rather than 70 a month.
		"	no particular reputation at present	Join Date: Jun 2009	Groaned at 0 Times in 0 Posts	Easy question re: tram tickets! [Basel]	Loveducky	Posts: 26
6627	29.08.2009, 13:46	Newbie	Thanked 1 Time in 1 Post	Location: Zurich	" 
			
			People doing this needs counseling. And yeah I agree that same punishment should be given to people caught texting while in the high way. But the problem is how can we detect people texting while driving?   
I know that most of us are aware of safety precautions while driving but we tend to neglect it maybe because of our confidence in our driving skills. Well it is still about priority. If we care for our life and the lives of other people then then don't drink, don't text, don't make a call, etc.. while driving.
		"	no particular reputation at present	Join Date: Aug 2009	Groaned at 0 Times in 0 Posts	Texting whilst driving	paulfwb	Posts: 5
6628	29.08.2009, 13:49	Forum Veteran	Thanked 334 Times in 167 Posts	Location: Sunny Aargau	" 
			
			Well KTM may not make mopeds any more, but the company very definitely exists and makes some fabulous motorbikes. See  .   
I would try your local KTM dealer as a start. The three dealers in Aargau are:   
Bahnhofgarage Keller AG 
Hauptstrasse 76 
5326 Schwaderloch (Aargau)   
Moto Mader AG 
Ausserfeldstrasse 20 
5036 Oberentfelden (Aargau)   
Ulrich KTM Service 
Huettenweg 5 
5103 Möriken (Aargau)   
More info  .   
Might not be cheap, but if anyone can get a copy made I would have thought it would be them.
		"	earned the respect of many	Join Date: Apr 2007	Groaned at 5 Times in 5 Posts	Where would I get a motorcycle/moped key made?	jbrady	Posts: 645
6629	29.08.2009, 17:20	Newbie	Thanked 0 Times in 0 Posts	Location: Basel	" 
			
			Hi everyone. 
I am leaving Basel in a near future, and I intend to take my belongings to Spain. 
It is not much, a few boxes, and couple of bycicles, therefore when I have contacted a removal agency they don't seem interested. (Basicly they don't reply to my emails) 
Do you know of any company which would take my things?   
Is the swiss post a good option? I tried to read the information in their website, but I couldn't understand much.   
Any advice would be really helpful.   
Thanks!   
Emilio.
		"	no particular reputation at present	Join Date: Mar 2008	Groaned at 0 Times in 0 Posts	[Basel] Shipping to spain	emilio.salazar	Posts: 6
6630	28.08.2009, 18:05	Newbie	Thanked 0 Times in 0 Posts	Location: Belfast	"    You will not be asked for any documents until the Swiss border ... and depending on the style of van, perhaps not even then. But as the law is written, you should stop at Swiss customs and present documents; the easiest way is to hire a customs broker to post a bond for you and then you continue on your way and your customer provides passport and visa information and signs a claim (if entitled) to duty-free entry.   
I use man-and-a-van enterprises from time to time, and on one occasion in each direction I have used professional movers. The man-and-a-van tends not to file papers. The professional movers do it right and send me the documents by overnight post for completion and filing. (The transport in each case is between London and Valais or Geneva.)   
I have never been asked to pay anything by Swiss customs when bringing in stuff in my car, although once or twice (since I have a Swiss passport and UK plates on my car) I have been asked for evidence that I live in the UK.   
Hope that helps.
		"	no particular reputation at present	Join Date: Aug 2009	Groaned at 0 Times in 0 Posts	Moving goods from Northern Ireland to Switzerland	Reuben	Posts: 2
6631	03.07.2009, 10:48	Forum Veteran	Thanked 372 Times in 218 Posts	Location: Geneva	"    It just remindef me of this part of the joke ...      Is that you being a smartarse or agreeing not to email me again?     
The middle one.
		"	an excellent reputation	Join Date: Jul 2006	Groaned at 7 Times in 4 Posts	Which car would you recommend to a new driver?	ljm	Posts: 752
6632	16.08.2009, 22:30	Junior Member	Thanked 19 Times in 6 Posts	Location: Lachen, SZ	" 
			
			This car is still for sale... I believe.  Would I guess get you by until your settled.       
Can speak for the owner or the car, never seen it.
		"	considered knowledgeable	Join Date: Jul 2009	Groaned at 0 Times in 0 Posts	Help with buying LHD car and bringing to Switzerland	i_claudia	Posts: 42
6633	21.08.2009, 12:20	Newbie	Thanked 0 Times in 0 Posts	Location: Zürich	" 
			
			I also need a recommendation to get rid of a few small dents/scratches on my BMW.  If you find a good collision repair shop in Zurich please post the contact details.  Thanks!
		"	no particular reputation at present	Join Date: Aug 2009	Groaned at 0 Times in 0 Posts	Collision repair in/around Zurich	drad5000	Posts: 7
6634	21.08.2009, 00:53	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Fechy, Vaud	" 
			
			Check with your mairie:       
Usually if you call them, they'll tell you if they have some cartes journalières for a particular day left.
		"	no particular reputation at present	Join Date: Jan 2009	Groaned at 0 Times in 0 Posts	Info on Cartes Journalieres - live in Fechy, VD	shotzie804	Posts: 14
6635	26.08.2009, 23:47	Senior Member	Thanked 81 Times in 43 Posts	Location: UK (ex CH)	" 
			
			Switzerland was one of the founding countries in establishing the RDS System and the subsequent RDS Traffic Reporting system.   
It works very well and has excellent FM coverage throughout the country.
		"	earned the respect of many	Join Date: Aug 2007	Groaned at 2 Times in 2 Posts	TomTom RDS Traffic Receiver	cbb	Posts: 419
6636	27.08.2009, 04:20	Newbie	Thanked 0 Times in 0 Posts	Location: Lenzburg	"    1) Easy, even DIY. Hard part is deciding where to mount, and determining what side lights will comply. Remember toi fix the paintowrk if drilling through side panels! But check the Euro MR2 - it probably uses the bumper sidelight as the indicator light. Change the light fitting and wire to indicators = easy!!   
2) The entire headlamp assembly needs replacing, if yours is DOT only. Replacement headlamps should be obtainable from a wreckers yard in CH or Germany. Of course, if yours says DOT / ECE then you'll be fine.
		"	no particular reputation at present	Join Date: Mar 2009	Groaned at 0 Times in 0 Posts	Difference between American SAE and European light requirements explained	web_iris	Posts: 5
6637	26.08.2009, 17:40	Senior Member	Thanked 128 Times in 74 Posts	Location: Olten	"    If the train has windows it not the GE!
		"	considered knowledgeable	Join Date: Mar 2008	Groaned at 18 Times in 10 Posts	day ticket question	seyon	Posts: 471
6638	27.08.2009, 14:52	Forum Veteran	Thanked 947 Times in 370 Posts	Location: Lausanne	"    The Scene: Perfectly clean, manicured street in Lausanne. Horatio strolls leisurely around the Infiniti SUV. Stops at the front, squats down to look closely at the numberplate.    
Close up on fleck of midnight blue paint at the corner.   
Horatio stands up, looks off towards Lac Leman, takes off his sunglasses and deadpans ""This guy may think he's smooth but we've only just  the surface""   
Cue The Who's ""Won't Get Fooled Again"": OOOOoooooooohhhhhhh yeeeeeeaaaaaaahhhhhhh.
		"	a reputation beyond repute	Join Date: Aug 2007	Groaned at 14 Times in 11 Posts	Rear-ended...kind of.	Mel07	Posts: 753
6639	26.08.2009, 20:49	Newbie 1st class	Thanked 16 Times in 3 Posts	Location: Zurich	" 
			
			I would ask for a reallocation allowance as moving fee and apartment search is only a tip of the iceberg of the whole reallocation and companies do pay it, only if you ask for it. welcome to zurich.
		"	no particular reputation at present	Join Date: Aug 2009	Groaned at 0 Times in 0 Posts	Moving expense and brokerage fees	ayo8	Posts: 14
6640	27.08.2009, 13:31	Senior Member	Thanked 494 Times in 193 Posts	Location: Basel	"    welcome to the club.  70pkh?  You need now to ride it like you stole it       I cover front brake all of the time, clutch in traffic and rear brake hardly ever.  I do have ABS though.      Slow speed I tend to use balance and looking ahead rather than down.  Feet down is for noobs    When I must stop, I brake with the hand and put the right foot down - so I can select neutral or first as needed    
I have a boxer engine so engine braking is noticeable.  I will normally go to front brake first unless it's very wet - I don't think I use the rear that much.      Bike-speak: it's a Bimble you seek   "	a reputation beyond repute	Join Date: Apr 2008	Groaned at 5 Times in 4 Posts	Motorcycle questions	10:30	Posts: 472
6641	15.08.2009, 16:34	Newbie	Thanked 0 Times in 0 Posts	Location: Manchester	" 
			
			I take this flight often from Manchester, if it lands on time and you dont have any checked in luggage then you can comfortably take 12.10 train. Look at booking your train ticket online.    
On more than one occasion in the last few months this flight was late
		"	no particular reputation at present	Join Date: Aug 2009	Groaned at 0 Times in 0 Posts	Help with trains from Zuerich Airport	chloe_chloe	Posts: 3
6642	25.08.2009, 08:22	Senior Member	Thanked 159 Times in 71 Posts	Location: Formerly Basel, now back in WA	" 
			
			Thanks for all the info everyone.  I was kinda trying to avoid having to go to Zurich or Geneva first, hence looking at Basel flights, but might look at the Amsterdam option more thoroughly than I did, and Newcastle is something I didn't think of at all.  Easyjet would be fine, but that's Geneva.  Lufthansa and Swiss are looking pretty good so far, via Frankfurt and Manchester respectively.  Heathrow was way too nuts last time I was there so will try to skip London altogether if I can!   
Plenty of time to do the research though I guess if I want the cheapest fare I'll have to book aeons in advance!   
Cheers.   "	considered knowledgeable	Join Date: Jan 2008	Groaned at 0 Times in 0 Posts	Getting to Edinburgh	pamela16	Posts: 428
6643	24.08.2009, 14:10	Newbie	Thanked 0 Times in 0 Posts	Location: Genève	" 
			
			what kind of car is it?
		"	no particular reputation at present	Join Date: Mar 2009	Groaned at 0 Times in 0 Posts	Where do I fix my car in Geneva?	Bash	Posts: 5
6644	25.08.2009, 18:10	Junior Member	Thanked 8 Times in 6 Posts	Location: Geneva	" 
			
			Yep, exactly Boxman. Except, I don't see it as much of a problem - it's just a matter of following protocol. In fact, there was no hassle at all for us because we already new about the 3-year rule   approaching the DMV office here.   
Both my husband and I had been driving in California for 10+ years prior to our move, but had to renew our licenses within the last 2 years. Therefore, our current US licenses appear to indicate that we have been driving for less than the required three. This is precisely why we made a stopover at the California DMV during our vacation to pick up our driver's license histories.   
It amazes me that people think the process of moving to a foreign country is easy as pie. Yes, things are frustrating, but they can be less so with a bit of preparation.
		"	no particular reputation at present	Join Date: Apr 2009	Groaned at 0 Times in 0 Posts	Transfering a drivers license from the US	markie_mark	Posts: 33
6645	25.08.2009, 18:07	Junior Member	Thanked 4 Times in 4 Posts	Location: St.mortiz	" 
			
			Im interested to lease a car just for the winter season 09/10 . ANyone can point me to the right direction ? or anyone interested to rent out for that period please let me know !!!    
thanks in advance ....
		"	no particular reputation at present	Join Date: Jul 2009	Groaned at 2 Times in 2 Posts	Car Leasing.	curmbox	Posts: 47
6646	20.08.2009, 19:57	Newbie	Thanked 0 Times in 0 Posts	Location: St. Gallen	"    It's not totally as black and white as that - it's more an ""it depends on who you get"" answer - I took my test in Basel last year in September and it just so happened that the examiner spoke some English - so I did my test in a mixture of English and (high) German - he asked questions in German, I answered them in English for example. You can't exactly request an English speaking instructor, but you can put a comment on the form you send off for the test and I'm told that they will try and accomodate you if possible and you might just get lucky.   
For lessons there are loads of English instructors you just need to ask around.
		"	no particular reputation at present	Join Date: Aug 2009	Groaned at 0 Times in 0 Posts	Driving license [languages] help!	suga_coma	Posts: 2
6647	24.08.2009, 15:01	Newbie	Thanked 0 Times in 0 Posts	Location: London	" 
			
			Shouldn't be too difficult (well, actually everything is a pain in the ass to get done in Spain) if you follow Miquel's advice. If there is anything special about the cars that you think will create problems in the import process I can get you the name of an Asesoria that we used to import a car from the US to Spain a few years ago. He took care of all the bureaucratic issues for us for a fee.    
On the other hand, I've known people that have had foreign-licensed cars in Spain for years and have never had any issues. If you are planning on being there for several years, I wouldn't recommend that. If you're just there for a few years it may be something to consider.
		"	no particular reputation at present	Join Date: Aug 2009	Groaned at 0 Times in 0 Posts	Registering Cars from Switzerland into Spain	ashvara	Posts: 3
6648	24.08.2009, 18:23	Forum Veteran	Thanked 394 Times in 234 Posts	Location: Evian France	"    I think you'll find where you live is called Froggyland...
		"	earned some respect	Join Date: Dec 2006	Groaned at 19 Times in 15 Posts	Oh Lummy! [Speeding fine question]	evianers	Posts: 642
6649	24.08.2009, 15:15	Forum Veteran	Thanked 943 Times in 338 Posts	Location: Basel Land	" 
			
			Well, I have now, thanks to a very helpful neighbour who saw me with the bonnet up, diagnosed my car problem.    
I do have small creatures messing with my car, but apparently they have 2 legs and are not at all furry.   
In fact they are otherwise known as *MY [insert swear word] CHILDREN*. The little darlings left the interior light on unbeknown to me and this has drained my battery. She noticed my light on in my car on Saturday when she came home at midnight, and then again on Sunday, when she very helpfully rang the bell to tell us - but we were out.       so no Marder here - at least not in the Marten/weasel sense - perhaps there may be some ""marder"" in the sense of Taggart version of ""murder"" when it comes to the kids tomorrow.   
After a jump start and a ride round town for a while it seems to be cured.    
Phew anway!   
Thanks everyone for your help   "	a reputation beyond repute	Join Date: Apr 2009	Groaned at 10 Times in 4 Posts	Could it be a marder [marten] attack?	wattsli1	Posts: 732
6650	11.08.2009, 11:45	Forum Veteran	Thanked 2,402 Times in 1,040 Posts	Location: Bern, baby, Bern	"    I'm confused, usually SecuRom is a type of protection, I don't know it seems to be the company name here?   
Have you tried to download an illegal copy of it? (you have to download an illegal version to be able to use your genuine version what's wrong?  )   
or you have to try to emulate it?    "	a reputation beyond repute	Join Date: Mar 2008	Groaned at 38 Times in 36 Posts	Fahrschule CD (SecuROM) Problem	esto	Posts: 1,272
6651	20.08.2009, 13:58	Forum Veteran	Thanked 251 Times in 120 Posts	Location: muhen, Aarau	    London Stanstead to London Oxford, anyone?    	earned the respect of many	Join Date: Feb 2008	Groaned at 5 Times in 3 Posts	airlines to spain??	glendamwm	Posts: 527
6652	28.07.2009, 14:31	Junior Member	Thanked 3 Times in 1 Post	Location: Vaud	"    Plenty of double deck TGV's look around in Gare du Lyon...sometimes they use them on Geneva-Paris route but it's not possible on Lausanne-Paris route because of tunnels
		"	annoyed a few people around here	Join Date: Apr 2009	Groaned at 1 Time in 1 Post	info required on train from Lausanne to Paris	baps	Posts: 50
6653	23.08.2009, 18:10	Newbie	Thanked 0 Times in 0 Posts	Location: Geneva	" 
			
			I just bought the car in the US before shipping it.  In order to get US plates, I had to get a new US title.  In order to get the US title, I would have had to pay a transfer tax.  No need if the car was leaving the US anyway, so I shipped it without plates.
		"	no particular reputation at present	Join Date: Aug 2009	Groaned at 0 Times in 0 Posts	Can I get Z plates before my B permit is ready?	shervlim	Posts: 2
6654	23.08.2009, 15:24	Member	Thanked 33 Times in 21 Posts	Location: Zurich	"    I think this is a brilliant idea! Thanks so much...
		"	earned some respect	Join Date: Mar 2008	Groaned at 0 Times in 0 Posts	Parking problems! - Zurich	Tanuja	Posts: 111
6655	22.08.2009, 18:39	Newbie	Thanked 1 Time in 1 Post	Location: Lausanne	" 
			
			Hi, 
I am driving from Geneva to Barcelona on Sunday 30th of August. Anyone who is looking for a cheap way to get to Spain is welcome to join the ride. It should take about 8 hours. The only condition is to share the driving and some of the costs for petrol. 
Write quickly if you are interested. 
M.
		"	no particular reputation at present	Join Date: May 2009	Groaned at 0 Times in 0 Posts	Share drive Geneva to Barcelona	Olympica09	Posts: 8
6656	21.08.2009, 18:00	Newbie 1st class	Thanked 7 Times in 5 Posts	Location: Neuchatel	" 
			
			Your conclusion is correct and I stand corrected!    "	no particular reputation at present	Join Date: Jul 2009	Groaned at 3 Times in 1 Post	Have A1, Want to get B	shaf	Posts: 22
6657	19.08.2009, 20:38	Member	Thanked 73 Times in 34 Posts	Location: N/A	" 
			
			I agree with PC A. Sell or give away everything that does not have a sentimental value. Replacing things in Canada (nor sure where you are going, are you staying with family to start etc.) with be cheaper than shipping stuff from CH.   
Then the next question will be how fast do you need the stuff. Since you only have a a flat's worth of stuff (less what you sell), it might make more sense to go with airfreight. Or you could look at using the CH post office if you can break stuff down into 30kg boxes (get proper boxes). Takes more time but can be an interesting option for stuff you do not need right away.
		"	considered unworthy	Join Date: Nov 2006	Groaned at 5 Times in 3 Posts	Moving from Switzerland to Canada	Zoso	Posts: 172
6658	21.08.2009, 12:23	Forum Veteran	Thanked 202 Times in 128 Posts	Location: Zurich	"     
Thanks for your reply and info. In the meantime, I sealed the deal and will get it early next week.
		"	slipped a little	Join Date: Jun 2008	Groaned at 76 Times in 21 Posts	VW Passat	aki	Posts: 624
6659	20.08.2009, 17:13	Newbie	Thanked 0 Times in 0 Posts	Location: Fribourg	"    Couldn't agree with you more... 
Though it really sucks when certain ""standards"" are about politics rather than safety, technological innovation, or just common sense   "	no particular reputation at present	Join Date: Jul 2008	Groaned at 0 Times in 0 Posts	Legality of Car Modification	cooky	Posts: 4
